RunID,ExperimentID,FamilyID,Channel,SNR_dB,CFOHz,TimingOffsetSamples,PhaseNoiseProfile,MeasuredSINR_dB,EVMPercent,BLER,FalseAlarmProbability,Status
PUCCH_IMPACT_R18,F13-E05-T,F13,CDL-C,6,0,0,disabled,6.0063545052108,50.082070442618,1,0,PASS
PUCCH_IMPACT_R18,F13-E06-B,F13,AWGN,9,0,0,disabled,33.6760372509984,100,0,0,PASS
PUCCH_IMPACT_R18,F13-E06-T,F13,AWGN,9,0,0,disabled,33.8045470113344,100,0,0,PASS
PUCCH_IMPACT_R18,F14-E01-B,F14,TDL-C,-6,0,0,disabled,-0.108404972142286,2.24710635697554,1,0,PASS
PUCCH_IMPACT_R18,F14-E01-T,F14,TDL-C,-6,0,0,disabled,-0.0922427925292903,2.46983295839514,1,0,PASS
PUCCH_IMPACT_R18,F14-E02-B,F14,CDL-C,-3,0,0,disabled,-2.87057833015376,3.21080968321263,1,0,PASS
PUCCH_IMPACT_R18,F14-E02-T,F14,CDL-C,-3,0,0,disabled,-2.93687035107886,5.07821519979364,1,0,PASS
PUCCH_IMPACT_R18,F14-E03-B,F14,AWGN,0,0,0,disabled,21.7842683953862,520.165072015695,0,0,PASS
PUCCH_IMPACT_R18,F14-E03-T,F14,AWGN,0,0,0,disabled,21.9605679520157,532.94109854077,0,0,PASS
PUCCH_IMPACT_R18,F14-E04-B,F14,TDL-C,3,0,0,disabled,9.89920297662163,4.01826625957968,0,0,PASS
PUCCH_IMPACT_R18,F14-E04-T,F14,TDL-C,3,0,0,disabled,9.98548337546567,3.92338387794686,0,0,PASS
PUCCH_IMPACT_R18,F14-E05-B,F14,CDL-C,6,0,0,disabled,6.73170866128222,0.437825992790013,0,0,PASS
PUCCH_IMPACT_R18,F14-E05-T,F14,CDL-C,6,0,0,disabled,6.73721826708285,0.220137293239163,0,0,PASS
PUCCH_IMPACT_R18,F14-E06-B,F14,AWGN,9,0,0,disabled,30.7812272117602,521.653545524093,0,0,PASS
PUCCH_IMPACT_R18,F14-E06-T,F14,AWGN,9,0,0,disabled,30.8098748780255,523.7081284384,0,0,PASS
PUCCH_IMPACT_R18,F15-E01-B,F15,TDL-C,-6,0,0,disabled,-2.38077149835234,9.05890734162378,1,0,PASS
PUCCH_IMPACT_R18,F15-E01-T,F15,TDL-C,-6,0,0,disabled,-6.80927364795484,30.7940581305167,1,0,PASS
PUCCH_IMPACT_R18,F15-E02-B,F15,CDL-C,-3,0,0,disabled,-8.06924888788075,7.55317206374315,1,0,PASS
PUCCH_IMPACT_R18,F15-E02-T,F15,CDL-C,-3,0,0,disabled,-6.26605166952253,24.9046253308294,1,0,PASS
PUCCH_IMPACT_R18,F15-E03-B,F15,AWGN,0,0,0,disabled,27.5463192290354,2315.44262383159,0,0,PASS
PUCCH_IMPACT_R18,F15-E03-T,F15,AWGN,0,0,0,disabled,18.8848450678394,791.881458374284,0,0,PASS
PUCCH_IMPACT_R18,F15-E04-B,F15,TDL-C,3,0,0,disabled,3.29152673566943,2.91644408147081,0,0,PASS
PUCCH_IMPACT_R18,F15-E04-T,F15,TDL-C,3,0,0,disabled,2.05219014213717,9.96399955012083,0,0,PASS
PUCCH_IMPACT_R18,F15-E05-B,F15,CDL-C,6,0,0,disabled,4.10343746241501,2.3653838489417,0,0,PASS
PUCCH_IMPACT_R18,F15-E05-T,F15,CDL-C,6,0,0,disabled,-0.695905164124294,6.50150694803314,1,0,PASS
PUCCH_IMPACT_R18,F15-E06-B,F15,AWGN,9,0,0,disabled,36.7298700972431,2366.95634102144,0,0,PASS
PUCCH_IMPACT_R18,F15-E06-T,F15,AWGN,9,0,0,disabled,27.747411585178,777.161345984266,0,0,PASS
PUCCH_IMPACT_R18,F16-E01-B,F16,TDL-C,-6,0,0,disabled,-6.71279369763345,37.362129235725,1,0,PASS
PUCCH_IMPACT_R18,F16-E01-T,F16,TDL-C,-6,0,0,disabled,-8.03111755391182,37.7118413339102,1,0,PASS
PUCCH_IMPACT_R18,F16-E02-B,F16,CDL-C,-3,0,0,disabled,-8.00376147210343,27.332419126287,1,0,PASS
PUCCH_IMPACT_R18,F16-E02-T,F16,CDL-C,-3,0,0,disabled,-6.8825939171804,28.9163438608734,1,0,PASS
PUCCH_IMPACT_R18,F16-E03-B,F16,AWGN,0,0,0,disabled,15.6998640899438,519.358578729518,0,0,PASS
PUCCH_IMPACT_R18,F16-E03-T,F16,AWGN,0,0,0,disabled,15.9002298805197,533.701471000291,0,0,PASS
PUCCH_IMPACT_R18,F16-E04-B,F16,TDL-C,3,0,0,disabled,1.52100469644211,23.2465121980649,1,0,PASS
PUCCH_IMPACT_R18,F16-E04-T,F16,TDL-C,3,0,0,disabled,3.16435539911132,34.282481006644,0,0,PASS
PUCCH_IMPACT_R18,F16-E05-B,F16,CDL-C,6,0,0,disabled,1.62890727564531,9.07412795238825,1,0,PASS
PUCCH_IMPACT_R18,F16-E05-T,F16,CDL-C,6,0,0,disabled,5.15391807019888,22.7511377255147,0,0,PASS
PUCCH_IMPACT_R18,F16-E06-B,F16,AWGN,9,0,0,disabled,24.7515941029374,521.395221844147,0,0,PASS
PUCCH_IMPACT_R18,F16-E06-T,F16,AWGN,9,0,0,disabled,24.7530355674765,521.498296700021,0,0,PASS
PUCCH_IMPACT_R18,F17-E01-B,F17,TDL-C,-6,0,0,disabled,0.445861120683752,37.8516240689728,1,0,PASS
PUCCH_IMPACT_R18,F17-E01-T,F17,TDL-C,-6,0,0,disabled,0.184542992831427,40.4337407613996,1,0,PASS
PUCCH_IMPACT_R18,F17-E02-B,F17,CDL-C,-3,0,0,disabled,-4.64773921366397,35.4521499882467,1,0,PASS
PUCCH_IMPACT_R18,F17-E02-T,F17,CDL-C,-3,0,0,disabled,-5.02070639467101,34.0683648605301,1,0,PASS
PUCCH_IMPACT_R18,F17-E03-B,F17,AWGN,0,0,0,disabled,21.7259534436299,517.0821874425,0,0,PASS
PUCCH_IMPACT_R18,F17-E03-T,F17,AWGN,0,0,0,disabled,21.9213704008563,531.155020243951,0,0,PASS
PUCCH_IMPACT_R18,F17-E04-B,F17,TDL-C,3,0,0,disabled,7.86482692341769,6.39820888887243,0,0,PASS
PUCCH_IMPACT_R18,F17-E04-T,F17,TDL-C,3,0,0,disabled,7.84281176788762,6.89581990453317,0,0,PASS
PUCCH_IMPACT_R18,F17-E05-B,F17,CDL-C,6,0,0,disabled,6.24680034521244,4.60908758443041,0,0,PASS
PUCCH_IMPACT_R18,F17-E05-T,F17,CDL-C,6,0,0,disabled,6.28287023428527,4.40549603435211,0,0,PASS
PUCCH_IMPACT_R18,F17-E06-B,F17,AWGN,9,0,0,disabled,30.7850527612799,522.072934971282,0,0,PASS
