Occasion,AbsoluteSlot0,StartSample,EndSampleExclusive,IQFirstRow,IQRowCount,ReceiveBranches,HARQBits,SignalPresent,Detected,FalseACKBits,DetectionMetric,DetectionThreshold,DetectionThresholdSource,NoiseStreamSeed,InjectedSampleNoiseVariance,ConfiguredReferenceEsN0_dB,RFAppliedStageCount,TimingSource,Source,ReceiverImplementation,ReceptionAssignmentDigest,ReceiverContextDigest,IQSHA256
272,1359,10437120,10444800,2081281,7680,2,2,0,0,0,0.280048256801308,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,539dcddf40cb81345fbf6dff13df664ce93d26e590e1377aec8df31919b846eb,254873710ee456b0db6086005f2efda9c43b6bc3983217e21775483b6d518937,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
273,1364,10475520,10483200,2088961,7680,2,1,0,0,0,0.391288301804273,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,b082d7f5045a16048b4d59d81c20da53635687774993880d583864fcffc8c817,1557b790feb685d33efc234a28a046f07dfd988779f2cea1bd216ae042ee829a,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
273,1364,10475520,10483200,2088961,7680,2,2,0,0,0,0.391288301804273,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,ecb80911193fd5248256ef2df7f0896511fd8eed4428d747503e02b102305a59,0f8b3e39349097becb5826dd243211e303de67b9ecd23c551e6d6764e1aafd90,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
274,1369,10513920,10521600,2096641,7680,2,1,0,0,0,0.284486444692436,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,3de5c3f5458ec0befa94dbaca5e109ee4d5d199a14d1ae0ac7b22780e30866c5,fdfe51ebf77538f771fb0db64a011b6830bbe98cbc2355c72956439c668ea759,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
274,1369,10513920,10521600,2096641,7680,2,2,0,0,0,0.284486444692436,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,2cd6bcd36580b3ed9df133d233a77a287ba3df810dfd3c32a7d282e675d0703e,32b836e9f2c3769d93bb921769e94387d4bb2a58fe85ef0080982b12aef5daa9,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
275,1374,10552320,10560000,2104321,7680,2,1,0,0,0,0.345693781890016,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,8599f943c0a2c291af0651532dbc010474a68081e41900b5c057f28d36620d2f,4e10e7d80b8de6d75ef172d096b73ac3e7dfb7e6fb343133ffaf07c8dde14dfa,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
275,1374,10552320,10560000,2104321,7680,2,2,0,0,0,0.368733081275974,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,a5087b85e8dc251740a0e4233c043548b436637d55c6b56b0ff9bc62404f7cdf,f56e15383f083194ea9e03aca68786fd99642b781f760294089432ed5a665ecd,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
276,1379,10590720,10598400,2112001,7680,2,1,0,0,0,0.219869279242884,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,333ea70938d59bf20e3b691f98d14c411dbb90c9c65357fe488b6b638f39ffb7,2b2c4d4dbb4541354750cb26318b3eb225e2f30b50b8cc89da065da65d98179a,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
276,1379,10590720,10598400,2112001,7680,2,2,0,0,0,0.394599931279259,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,a52b2425d9ce286ca9e9f458f810a3d37e6102fe2d25d5eba66bfe36b853cca3,5450ca307c7cd049febd99cbf6e6eeff5a9176c5a4a3df51b949ca88912c2c6a,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
277,1384,10629120,10636800,2119681,7680,2,1,0,0,0,0.286768936452637,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,003bb0336b54ed8b8fa5cb6a9ac4d3b335ad5316c1d68db2e7aad054397c4ab6,8945038246e72acd4b2156efeb7f4d62490f77fd553d8800468c74c531c8ae4b,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
277,1384,10629120,10636800,2119681,7680,2,2,0,0,0,0.286768936452637,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,e25095cc66084d2fb72842d8bb88b00e6267d6813504a7b631425c8c94f29f7a,38defeb2b926712fd0111ca1c3ac5349d5f6008deab2a6f63c763afcdbdb787c,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
278,1389,10667520,10675200,2127361,7680,2,1,0,0,0,0.217463520321823,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,463cb97cb2aa631c2e5783c3b8e9477dabad1be2f987a7a59cb7cbb7f15e251b,6f5d9ec15081a8e689a2aa757e9ed7d6308ee734bb25525c552f1684938b1a42,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
278,1389,10667520,10675200,2127361,7680,2,2,0,1,1,0.433891847913424,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,17a41c026f7b4239fa76e9e754e137549b8708ea321367b4b71ee8864a90b1ff,017b6fb65041d8e3844182d69397b25712b0ae235fa7905994b1775cc588142f,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
279,1394,10705920,10713600,2135041,7680,2,1,0,0,0,0.329048384940508,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,5473ee1e0f7da78d7093f71264bc5a48867ec013774de7f5b018fccb19e91aed,cfcc276340743eacac229ecebf4f7bfab89ede3c57f21115bf9c3d6695dc2c4e,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
279,1394,10705920,10713600,2135041,7680,2,2,0,0,0,0.329048384940508,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,59f85b006f186eb912980ef6c8104360db057229566b6f3bdd3f88d4e8880c8e,b7353462a4be68557d0b9ae4df251ce8f37a3a063ea1f9fc31cac8a22fd87a73,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
280,1399,10744320,10752000,2142721,7680,2,1,0,0,0,0.213867563552753,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,82b40b0cd010b4401b0f86ffd470b46c5f33cdd0cb3f96ede6590abade0f78e0,eaddec3205c271951be088e4377efe6ffe21e08040f5ff63a61e84f37951b0c2,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
280,1399,10744320,10752000,2142721,7680,2,2,0,0,0,0.356616503565016,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,e868ae0e099334335a2ae108ecc99de5a4120a42fc7b872262b523cfa6580473,e9dab385ee049d4548ff595bbd10f115cf1a66561563023446566e887ea102ac,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
281,1404,10782720,10790400,2150401,7680,2,1,0,0,0,0.320100198880093,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,9ff7c7ce600a6f5056e78bdcb1b5457fdff346b5906502dfd5aeca8fe8e4f005,ec072c4e6505edcc77392e3c80e2b4b4a74b1b7b9d1ec0fe25a997f4e5776b1b,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
281,1404,10782720,10790400,2150401,7680,2,2,0,0,0,0.320100198880093,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,24d856ce994f83261cc57fbe2ed93e5a0709232ec9c1430baa3c56c8cb7fa194,707950c40b64ab4741c1896659b7a359570a186e9b301cdbc2fc5d478a393e36,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
282,1409,10821120,10828800,2158081,7680,2,1,0,0,0,0.298498210128769,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,7b3984634d3b39761d8cc2cbd83d83ba73319e97b026c37cc86cc2e0ebeba52d,0f05945e2a795b95aa18855772e0920a8b7bc3f83a739dcf7240c22f2e67bf12,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
282,1409,10821120,10828800,2158081,7680,2,2,0,0,0,0.341708873230702,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,3b1b1b8ba01f9c7be5d2353da7b8ec14c43fae017d19aaa49a45f418d6ebbf60,9a8d468c7f8fd9f705b6c4f408ae3c66714d1b45898388baf2c427cb05c38a84,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
283,1414,10859520,10867200,2165761,7680,2,1,0,0,0,0.266553969556742,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,4901639c9d515679acc0cb3dfd3f6d4c776be40e96c79beffed5db82e362810f,e54fd1933c26f8276b35107a0f8a219886c8c8b8625e453cfe466a78293e0393,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
283,1414,10859520,10867200,2165761,7680,2,2,0,1,1,0.433969169096931,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,8441d354b89eb102a738db448d4e322ed99542e78c8a0baf88be38dcd9fefe97,48638015f298e3ba4ee7ce94e0f81dd0721464d6b5b555868a649af6b961dcee,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
284,1419,10897920,10905600,2173441,7680,2,1,0,0,0,0.352315444877927,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,dfab18f3549606f15163c3ff2c436ddfa1d08ae9918a25d763e37514eafe2104,660f63f39a2d7f7335e2fbd337a5c1b5100a1a24c1415f64b4772d4d27a7bba5,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
284,1419,10897920,10905600,2173441,7680,2,2,0,0,0,0.352315444877927,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,4fcb66bf7752742bccc3360964a02a6a0ab79594061c8507718e8f8e4b00b0fc,d87840a1ec914ee869685c306d1bb66f1ef0a371d6df036b24a27bad765a967a,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
285,1424,10936320,10944000,2181121,7680,2,1,0,0,0,0.278163010895136,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,13db5125f495ee7ce4ce06edc642336c7312af215f7cec224d9c2c78c068fc9c,5bc74bd1d6d3e06bedf979d6cdf9223364f3a47e7821b77e6b79b23be6ed0569,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
285,1424,10936320,10944000,2181121,7680,2,2,0,0,0,0.289811813974662,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,242bff7aa3d8d2dc9a8f05d28f1d12c097a064ec61f7a7bc605bbe3d004e0929,f262bdea219a8bfddb7c8b5456b614eb8a28447e6db73be2b02f5f76651c6abe,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
286,1429,10974720,10982400,2188801,7680,2,1,0,0,0,0.288724869006292,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,22179aad4018e04c68ca05bdb145cb9a0858e1e7e9ea63ca53fe3367fcde6147,c90fd6a2068823b4c740195c1974698c399acd8d6fe2581a3a37d0901573472c,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
286,1429,10974720,10982400,2188801,7680,2,2,0,0,0,0.301907653489719,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,ed1ed89936da6934fe688be6b67d442592eaa76849c53e50f077210f765cc39e,a174d9c6e5f0719aeff5fd1c7f93c7bd6711a5bc61520ce2f0290986d4e1cafa,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
287,1434,11013120,11020800,2196481,7680,2,1,0,0,0,0.385758426899559,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,3092434fca9769e6723127ef8086f6eaff4095ae867efb215da14e722114aeb0,6bd109265a74a969544d6ae4684814516dac3a871d4ac0c5cc77eb898ae8f8f0,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
287,1434,11013120,11020800,2196481,7680,2,2,0,0,0,0.385758426899559,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,6f03bf8be992474649908737c627361928276d5a276ce8536d250db3a9fd56bc,5444bfaf2d1fd661a6b691f22f7cffb0a5cad87ae07da648fab36adcf3dd18fe,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
288,1439,11051520,11059200,2204161,7680,2,1,0,0,0,0.192835934755682,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,8df0339b9b5ce37d0e9e400bcbf992b8b14eeb41b010a13532ad4039d13a120a,24332391e5119d4c2e68a4d6634c49f0c90af00142d33317697530f185f20981,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
288,1439,11051520,11059200,2204161,7680,2,2,0,0,0,0.273965997902685,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,57ee7650c8ef94a19451aa34b8cb27d15234eac0e3f35fddaa9e8f0b904ce833,6504b58dafe2567cfae377a9d9668f53dc68aaf44c26b883eb674321a445c851,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
289,1444,11089920,11097600,2211841,7680,2,1,0,0,0,0.331833752656512,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,4d53d0b3ea812d2d12c5ad82ef93d958ce7125d50bc1077ba29e99987714faec,2ed018e25f1551332699bdb5f1e6a6bcc53d7594faf40d25f3b7957a94563998,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
289,1444,11089920,11097600,2211841,7680,2,2,0,0,0,0.331833752656512,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,054c7060da5ad4cd53f0899a61e58320538156b145d84983a018bd332f44932c,4dcc8d51cc23ce399ca28599c882fcd4e8a7dcad4342746948d6e3f8c3059f2d,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
290,1449,11128320,11136000,2219521,7680,2,1,0,0,0,0.255828348096593,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,f8a9e4a77fb4438ac8d7a2daa80ea8719d22f664264dbf5cb0495aaea56bb16e,37090abd778ad0ba41106bde763d2ab4b392f1ab59117eec06013099b767f63b,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
290,1449,11128320,11136000,2219521,7680,2,2,0,0,0,0.327695658997058,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,1723598d110edeb05a6f103477e2966529c459f1d6f4c5e9d4f36d070e9f5869,7814f217f15af87702711ba52dfc43cc510a0ab27433eb1bf5e39a2d20d60732,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
291,1454,11166720,11174400,2227201,7680,2,1,0,0,0,0.25128418358628,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,52746946a24bd12412c3d56e648b758910b8c08e6d9b321c303dbd2c06f9fabf,f2a57b41c37d9d35a8e30f8752539d8ce17a485eeaaff18ea6fba9f05aa8e21a,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
291,1454,11166720,11174400,2227201,7680,2,2,0,0,0,0.25128418358628,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,5aa53aeed92ba1128dc4f815bc71cfce2a0d7ebbc4f03bb9aafde40b9c87ca10,a4e4f6d726ce7622baa26e735b8fcaaba9eb4304828f8eb91b8ab970aafc2d1c,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
292,1459,11205120,11212800,2234881,7680,2,1,0,0,0,0.371130389753932,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,8c7263a618dd738e52d7182810d2b162fd59241383b82c98dec4108b8dc47316,8f198b83b8be8e7dd2cb2018c2a35f255915a98d0d4f8f778ced13b5462e80c3,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
292,1459,11205120,11212800,2234881,7680,2,2,0,0,0,0.371130389753932,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,dd28038616c708c7bb409ca9da6f0f99aa38be6fff7c9d450f0aacc9a39893a2,7bcfcb97a5c9d6cb827de542bd84dd856848e1e0a08a1306422027a022b8c683,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
293,1464,11243520,11251200,2242561,7680,2,1,0,0,0,0.377776866368929,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,1efb0afbbbedd98b9e3f8d5c587e3840c11f829cc4714eed3a2716f88b13b6b6,8a6ec48c4578a5230afe021fb1c83c0c3deba684eb3d2eeb02a929b6f2953fdd,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
293,1464,11243520,11251200,2242561,7680,2,2,0,0,0,0.377776866368929,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,d02e287987ec26cf719194cf38780fba100d0a82c00762d334e4fb19f7831c10,eb45fdf439a70ef8bb43a0a9c4a3747a3b175de4de5aae7a92ff290337203b29,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
