Occasion,AbsoluteSlot0,StartSample,EndSampleExclusive,IQFirstRow,IQRowCount,ReceiveBranches,HARQBits,SignalPresent,Detected,FalseACKBits,DetectionMetric,DetectionThreshold,DetectionThresholdSource,NoiseStreamSeed,InjectedSampleNoiseVariance,ConfiguredReferenceEsN0_dB,RFAppliedStageCount,TimingSource,Source,IQSHA256
40,199,1528320,1536000,299521,7680,2,1,0,0,0,0.262687396989024,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
40,199,1528320,1536000,299521,7680,2,2,0,0,0,0.262687396989024,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
41,204,1566720,1574400,307201,7680,2,1,0,0,0,0.295287154583502,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
41,204,1566720,1574400,307201,7680,2,2,0,0,0,0.338532564354106,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
42,209,1605120,1612800,314881,7680,2,1,0,0,0,0.254550711877585,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
42,209,1605120,1612800,314881,7680,2,2,0,0,0,0.325523064001249,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
43,214,1643520,1651200,322561,7680,2,1,0,0,0,0.266252407941682,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
43,214,1643520,1651200,322561,7680,2,2,0,0,0,0.323895174465149,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
44,219,1681920,1689600,330241,7680,2,1,0,0,0,0.318196851296289,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
44,219,1681920,1689600,330241,7680,2,2,0,0,0,0.318196851296289,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
45,224,1720320,1728000,337921,7680,2,1,0,0,0,0.344825352774432,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
45,224,1720320,1728000,337921,7680,2,2,0,0,0,0.344825352774432,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
46,229,1758720,1766400,345601,7680,2,1,0,0,0,0.356947042249509,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
46,229,1758720,1766400,345601,7680,2,2,0,0,0,0.356947042249509,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
47,234,1797120,1804800,353281,7680,2,1,0,0,0,0.376385508103571,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
47,234,1797120,1804800,353281,7680,2,2,0,0,0,0.376385508103571,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
48,239,1835520,1843200,360961,7680,2,1,0,0,0,0.28901275142141,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
48,239,1835520,1843200,360961,7680,2,2,0,0,0,0.338165274368865,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
49,244,1873920,1881600,368641,7680,2,1,0,1,0,0.42670675539695,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
49,244,1873920,1881600,368641,7680,2,2,0,1,0,0.42670675539695,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
50,249,1912320,1920000,376321,7680,2,1,0,0,0,0.330284444054243,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
50,249,1912320,1920000,376321,7680,2,2,0,0,0,0.330284444054243,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
51,254,1950720,1958400,384001,7680,2,1,0,0,0,0.310222401761945,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
51,254,1950720,1958400,384001,7680,2,2,0,0,0,0.310222401761945,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
52,259,1989120,1996800,391681,7680,2,1,0,0,0,0.281426380152097,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
52,259,1989120,1996800,391681,7680,2,2,0,0,0,0.317610573028308,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
53,264,2027520,2035200,399361,7680,2,1,0,0,0,0.282836618527559,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
53,264,2027520,2035200,399361,7680,2,2,0,0,0,0.293217370063267,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
54,269,2065920,2073600,407041,7680,2,1,0,0,0,0.31057100553436,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
54,269,2065920,2073600,407041,7680,2,2,0,0,0,0.31057100553436,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
55,274,2104320,2112000,414721,7680,2,1,0,0,0,0.364396913491478,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
55,274,2104320,2112000,414721,7680,2,2,0,0,0,0.364396913491478,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
56,279,2142720,2150400,422401,7680,2,1,0,0,0,0.268490273645938,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
56,279,2142720,2150400,422401,7680,2,2,0,0,0,0.276535873325029,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
57,284,2181120,2188800,430081,7680,2,1,0,0,0,0.292916322800951,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
57,284,2181120,2188800,430081,7680,2,2,0,0,0,0.374823723985138,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
58,289,2219520,2227200,437761,7680,2,1,0,0,0,0.275406569098061,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
58,289,2219520,2227200,437761,7680,2,2,0,0,0,0.302085489565933,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
59,294,2257920,2265600,445441,7680,2,1,0,0,0,0.33330932037799,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
59,294,2257920,2265600,445441,7680,2,2,0,0,0,0.353384509538976,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
60,299,2296320,2304000,453121,7680,2,1,0,0,0,0.271017018983656,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
60,299,2296320,2304000,453121,7680,2,2,0,0,0,0.272393592671185,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
61,304,2334720,2342400,460801,7680,2,1,0,0,0,0.271991104365057,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
61,304,2334720,2342400,460801,7680,2,2,0,0,0,0.39195626459031,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
62,309,2373120,2380800,468481,7680,2,1,0,0,0,0.309306784363959,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
62,309,2373120,2380800,468481,7680,2,2,0,0,0,0.326777958024447,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
63,314,2411520,2419200,476161,7680,2,1,0,0,0,0.242842352721568,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
63,314,2411520,2419200,476161,7680,2,2,0,0,0,0.361248565932442,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
64,319,2449920,2457600,483841,7680,2,1,0,0,0,0.252849017407961,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
64,319,2449920,2457600,483841,7680,2,2,0,0,0,0.276972870510389,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
65,324,2488320,2496000,491521,7680,2,1,0,0,0,0.284410143718018,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
65,324,2488320,2496000,491521,7680,2,2,0,0,0,0.284410143718018,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
66,329,2526720,2534400,499201,7680,2,1,0,0,0,0.406552684629503,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
66,329,2526720,2534400,499201,7680,2,2,0,0,0,0.406552684629503,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
67,334,2565120,2572800,506881,7680,2,1,0,0,0,0.366049882842418,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
67,334,2565120,2572800,506881,7680,2,2,0,0,0,0.366049882842418,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
68,339,2603520,2611200,514561,7680,2,1,0,0,0,0.282918363404911,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
68,339,2603520,2611200,514561,7680,2,2,0,0,0,0.358242718160833,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
69,344,2641920,2649600,522241,7680,2,1,0,0,0,0.271137761216239,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
69,344,2641920,2649600,522241,7680,2,2,0,0,0,0.346741779513188,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,09b4484532064268154e0669c5e348ec2917aab753573284258dbdc139d74d9d
