RunID,ExperimentID,FamilyID,PairID,Variant,FactorName,FactorValue,BaselineFactorValue,ChannelRealizationID,NoiseRealizationID,PayloadID,Seed,Trial,SignalPresent,CorrectDetection,FalseAlarm,MissedDetection,MeasuredSINRdB,RuntimeMs,MemoryMB,Status,ExecutionBackend,ApproximationMode,EvidenceClass
PDCCH_IMPACT_R18,PDCCH-EXP-0057,F05,F05-P05,baseline,PhysicalScramblingIdentity,correct,correct,82469eec829ccb8e5ce9da9e1e7abeb005743035545fa1482e018a9e83400000,eb783ce0b25d9aba13169cc6738a9bd99752ff3ca8ba7e28dc84ac395b6e74b8,8f9f7bcdc02456f9849da3d1f80fb463d0a65c9b84077aaed4ae32b9e3458872,11,1,true,true,false,false,-2,0.416,48.5,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0058,F05,F05-P05,treatment,PhysicalScramblingIdentity,wrong_both,correct,82469eec829ccb8e5ce9da9e1e7abeb005743035545fa1482e018a9e83400000,eb783ce0b25d9aba13169cc6738a9bd99752ff3ca8ba7e28dc84ac395b6e74b8,8f9f7bcdc02456f9849da3d1f80fb463d0a65c9b84077aaed4ae32b9e3458872,11,1,true,true,false,false,-2,0.417,48.6,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0059,F05,F05-P06,baseline,PhysicalScramblingIdentity,correct,correct,40e5519c22e84babf318d4f4c14dd7181a6f3ed315977e3f76e6a20cecc9200d,0aa33ddf3b5e164da73c23c6daf79b8cdfbccbd1e4f0f659d6f9da59b7f4d1b9,da1b499f2a03ae479ce3d5aa1b8e3accb02e481ff5423dc44400a66faacc2a91,11,1,true,true,false,false,8,0.268,48.7,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0060,F05,F05-P06,treatment,PhysicalScramblingIdentity,sequence_shifted,correct,40e5519c22e84babf318d4f4c14dd7181a6f3ed315977e3f76e6a20cecc9200d,0aa33ddf3b5e164da73c23c6daf79b8cdfbccbd1e4f0f659d6f9da59b7f4d1b9,da1b499f2a03ae479ce3d5aa1b8e3accb02e481ff5423dc44400a66faacc2a91,11,1,true,true,false,false,8,0.269,48.8,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0061,F06,F06-P01,baseline,AggregationLevel,1,1,d233ab599243c8d81a9a32e1e5f417a2db73715f756d5d22b29f30b40925a774,5010d7de0a2656a2d1e86427689a56be43365cde40a5c6e1b5fcd5f54ba2be2b,d61499fce20bfd1b7b872d6d750682c42d696790c38bd6dad1bbf843d3c09882,11,1,true,true,false,false,0,0.3,48.9,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0062,F06,F06-P01,treatment,AggregationLevel,2,1,d233ab599243c8d81a9a32e1e5f417a2db73715f756d5d22b29f30b40925a774,5010d7de0a2656a2d1e86427689a56be43365cde40a5c6e1b5fcd5f54ba2be2b,d61499fce20bfd1b7b872d6d750682c42d696790c38bd6dad1bbf843d3c09882,11,1,true,true,false,false,0,0.301,49,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0063,F06,F06-P02,baseline,AggregationLevel,2,2,ef0cd564d0be9d8707b2db35e6f21730a5db06aa417cbfe6ae8b3cf13cad7df0,a19bc0674ccb56015a436226ae1421063a24b8df1921176fdc366fc23810fbad,763fc78c9582c874a71ce728b167e4a7e6d93f38d36aa02445a8a58b8d1ba430,11,1,true,true,false,false,2,0.282,49.1,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0064,F06,F06-P02,treatment,AggregationLevel,4,2,ef0cd564d0be9d8707b2db35e6f21730a5db06aa417cbfe6ae8b3cf13cad7df0,a19bc0674ccb56015a436226ae1421063a24b8df1921176fdc366fc23810fbad,763fc78c9582c874a71ce728b167e4a7e6d93f38d36aa02445a8a58b8d1ba430,11,1,true,true,false,false,2,0.283,49.2,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0065,F06,F06-P03,baseline,AggregationLevel,4,4,dbd0a49de2434634ff7a93b8a7fa301467f9b6453ee7e718afa0581694474139,9f480fa93b62a936d70f609085f1346a6a95e4587396103564ba39be1251bb43,cc6e30a788c048c0e9b359077da7a243609e77ac5e88c6fc33ce7b4bc32ec012,11,1,true,true,false,false,4,0.344,48,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0066,F06,F06-P03,treatment,AggregationLevel,8,4,dbd0a49de2434634ff7a93b8a7fa301467f9b6453ee7e718afa0581694474139,9f480fa93b62a936d70f609085f1346a6a95e4587396103564ba39be1251bb43,cc6e30a788c048c0e9b359077da7a243609e77ac5e88c6fc33ce7b4bc32ec012,11,1,true,true,false,false,4,0.345,48.1,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0067,F06,F06-P04,baseline,AggregationLevel,8,8,e4302724ad7c5ff2a6405bcd5cb79adc1ec7baf39aeb0ed8a2e8654d6e473ef4,7b134f38731f7e7ce1a92806e8729b86060bb7bba26d8c57e4afa0d1519f9efc,b086ec1ebba373cad00fd084bbe519e616765e3058a53157a74075a6d408f278,11,1,true,true,false,false,6,0.306,48.2,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0068,F06,F06-P04,treatment,AggregationLevel,16,8,e4302724ad7c5ff2a6405bcd5cb79adc1ec7baf39aeb0ed8a2e8654d6e473ef4,7b134f38731f7e7ce1a92806e8729b86060bb7bba26d8c57e4afa0d1519f9efc,b086ec1ebba373cad00fd084bbe519e616765e3058a53157a74075a6d408f278,11,1,true,true,false,false,6,0.29,48.3,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0069,F06,F06-P05,baseline,AggregationLevel,1,1,3ed77b7d91ee17b9f42714d4374cdd8542770c8b9425a4722e8fd965c6a893db,a427f37840c85168a9110e1822e0202000e57d77455dd84f913396c8f4e2c7de,fec4d88a4fac93bd7bf34f33b5629be9703ae3131370146bfd9d7d7d467a3fff,11,1,true,true,false,false,-2,0.411,48.4,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0070,F06,F06-P05,treatment,AggregationLevel,8,1,3ed77b7d91ee17b9f42714d4374cdd8542770c8b9425a4722e8fd965c6a893db,a427f37840c85168a9110e1822e0202000e57d77455dd84f913396c8f4e2c7de,fec4d88a4fac93bd7bf34f33b5629be9703ae3131370146bfd9d7d7d467a3fff,11,1,true,true,false,false,-2,0.412,48.5,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0071,F06,F06-P06,baseline,AggregationLevel,2,2,1e0be6152180e530f90f2749f314520ca67853ebe229e51b7b427b95f5f4881f,376f892134a78cde9bacc24fe275bab0493f0728dd5617294d0fa96c43d35d93,f35ff014f8e42781d42260e7a9d03b7e746c7799b6f8580bdc3636eed193cf05,11,1,true,true,false,false,8,0.263,48.6,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0072,F06,F06-P06,treatment,AggregationLevel,16,2,1e0be6152180e530f90f2749f314520ca67853ebe229e51b7b427b95f5f4881f,376f892134a78cde9bacc24fe275bab0493f0728dd5617294d0fa96c43d35d93,f35ff014f8e42781d42260e7a9d03b7e746c7799b6f8580bdc3636eed193cf05,11,1,true,true,false,false,8,0.264,48.7,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0073,F07,F07-P01,baseline,PolarDecoderProfile,L1_scale1,L1_scale1,3015a78b7e3a9b2c8a40e7d488e4daebc4fdf81ceb273bdd4d4c0178ff2bec32,b2c14b132ad8ced062223fb54d9362facd7e996f69dee78b262d050dbabf7e51,164889a152db689ecacb80fe7720fc4cb5e38b1ff3444f802622b3fb119a629f,11,1,true,true,false,false,0,0.295,48.8,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0074,F07,F07-P01,treatment,PolarDecoderProfile,L8_scale1,L1_scale1,3015a78b7e3a9b2c8a40e7d488e4daebc4fdf81ceb273bdd4d4c0178ff2bec32,b2c14b132ad8ced062223fb54d9362facd7e996f69dee78b262d050dbabf7e51,164889a152db689ecacb80fe7720fc4cb5e38b1ff3444f802622b3fb119a629f,11,1,true,true,false,false,0,0.296,48.9,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0075,F07,F07-P02,baseline,PolarDecoderProfile,L8_scale0.5,L8_scale0.5,04005faf67b96c4ce62c7e7d23cc8c1728fbdd191d8423bfe823828b7046deb9,fcbcc4ea89cc1ea5720dd0bcbef9789f43ba98ad3b735438093aec02357fd691,8ed6c2f95014dfa9365ac2d4803ffd0f1c649500a51dca26d498d6bd69b31af7,11,1,true,true,false,false,2,0.277,49,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0076,F07,F07-P02,treatment,PolarDecoderProfile,L8_scale1,L8_scale0.5,04005faf67b96c4ce62c7e7d23cc8c1728fbdd191d8423bfe823828b7046deb9,fcbcc4ea89cc1ea5720dd0bcbef9789f43ba98ad3b735438093aec02357fd691,8ed6c2f95014dfa9365ac2d4803ffd0f1c649500a51dca26d498d6bd69b31af7,11,1,true,true,false,false,2,0.278,49.1,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0077,F07,F07-P03,baseline,PolarDecoderProfile,L8_scale1,L8_scale1,12f36562b84109b5c9a29a37cd0c72a6c35ea3086f00a39077890e8c260c7cea,06f3036429c48df3e97c172ccc8949ad9e39e558c0da72839130f7cf31bc122a,880d8fbeec4572cd20fdbd1576aa5257dcf1fabfb7ab7207c7bb5c40e4ccf5ef,11,1,true,true,false,false,4,0.339,49.2,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0078,F07,F07-P03,treatment,PolarDecoderProfile,L16_scale1,L8_scale1,12f36562b84109b5c9a29a37cd0c72a6c35ea3086f00a39077890e8c260c7cea,06f3036429c48df3e97c172ccc8949ad9e39e558c0da72839130f7cf31bc122a,880d8fbeec4572cd20fdbd1576aa5257dcf1fabfb7ab7207c7bb5c40e4ccf5ef,11,1,true,true,false,false,4,0.34,48,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0079,F07,F07-P04,baseline,PolarDecoderProfile,L8_maxIter8,L8_maxIter8,523c456c9fd9bc40db3ba83db9b7382885c916bcc5f68fb428d96ab1d5f197f9,000e5bf38b70f1209845e09cad99f905a3cf84653a0555f99362643f9adaca97,3b7b1f49bc1f82ae5b0f5facf41595a000bb1a402ff0c3b0f39cae9e09bb9582,11,1,true,true,false,false,6,0.301,48.1,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0080,F07,F07-P04,treatment,PolarDecoderProfile,L8_maxIter32,L8_maxIter8,523c456c9fd9bc40db3ba83db9b7382885c916bcc5f68fb428d96ab1d5f197f9,000e5bf38b70f1209845e09cad99f905a3cf84653a0555f99362643f9adaca97,3b7b1f49bc1f82ae5b0f5facf41595a000bb1a402ff0c3b0f39cae9e09bb9582,11,1,true,true,false,false,6,0.302,48.2,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0081,F07,F07-P05,baseline,PolarDecoderProfile,float,float,161b6eaa5aca9b15e2e1c511923910519ae19c697bde62460c025947cc48c328,a2f49eb6ddcb1a939d658678af9398ec31804fb5b1337078e59bee60faf742b9,944e2ffbfb36ca40dd068adab75a9abcac6bc3cb0a4c570e84d09ca51ccaed49,11,1,true,true,false,false,-2,0.423,48.3,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0082,F07,F07-P05,treatment,PolarDecoderProfile,fixed8,float,161b6eaa5aca9b15e2e1c511923910519ae19c697bde62460c025947cc48c328,a2f49eb6ddcb1a939d658678af9398ec31804fb5b1337078e59bee60faf742b9,944e2ffbfb36ca40dd068adab75a9abcac6bc3cb0a4c570e84d09ca51ccaed49,11,1,true,true,false,false,-2,0.424,48.4,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0083,F07,F07-P06,baseline,PolarDecoderProfile,correct_frozen,correct_frozen,663f92e7e25ed8463c42e1516734090eb342f3197f6a03eb040865389d72c833,359046944470394c1009e6be9063fb80d7e0969e2b829ce3025aac5f72aaf29b,2af122eb25a2c126a99c0aaa6d0de5a0afc59f8acdaaca439a3b66aedf76ef97,11,1,true,true,false,false,8,0.275,48.5,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0084,F07,F07-P06,treatment,PolarDecoderProfile,perturbed_frozen,correct_frozen,663f92e7e25ed8463c42e1516734090eb342f3197f6a03eb040865389d72c833,359046944470394c1009e6be9063fb80d7e0969e2b829ce3025aac5f72aaf29b,2af122eb25a2c126a99c0aaa6d0de5a0afc59f8acdaaca439a3b66aedf76ef97,11,1,true,true,false,false,8,0.276,48.6,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0085,F08,F08-P01,baseline,AggregationLevel,1,1,8d54602eba95c9546ce4ba4ffb787eaaaa61b031437353e102aa76ff25712ae6,a95a4e9bf4ea7267f7de00750b25c12ea398a1136937270a5b7cb4cd1b66ad49,d4d06e994404eb360ab94516e337b72b3a40e22159fe94e4c29d22fe54c044a5,11,1,true,true,false,false,0,0.29,48.7,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0086,F08,F08-P01,treatment,AggregationLevel,2,1,8d54602eba95c9546ce4ba4ffb787eaaaa61b031437353e102aa76ff25712ae6,a95a4e9bf4ea7267f7de00750b25c12ea398a1136937270a5b7cb4cd1b66ad49,d4d06e994404eb360ab94516e337b72b3a40e22159fe94e4c29d22fe54c044a5,11,1,true,true,false,false,0,0.291,48.8,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0087,F08,F08-P02,baseline,AggregationLevel,2,2,00773e8e0c767b028792096d5ec484eeba5b9c954a492dfcab3f7bcaf0db3e9a,811efac5e9ae8cc78c78a2c4926decdafb47628e67960f5b6ca1c39afa5cdf9d,88ff4857601603ebf1300bbae830a795616f1f93d1197d1e72494d5a49fb0221,11,1,true,true,false,false,2,0.272,48.9,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0088,F08,F08-P02,treatment,AggregationLevel,4,2,00773e8e0c767b028792096d5ec484eeba5b9c954a492dfcab3f7bcaf0db3e9a,811efac5e9ae8cc78c78a2c4926decdafb47628e67960f5b6ca1c39afa5cdf9d,88ff4857601603ebf1300bbae830a795616f1f93d1197d1e72494d5a49fb0221,11,1,true,true,false,false,2,0.273,49,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0089,F08,F08-P03,baseline,AggregationLevel,4,4,33765f86407d555eb9e0a6b93b6f0c81cc81d2cf3ccf6a059f7314564cb0347b,04f7105a6603979f0d25971470209738afd197d603d942b15542046d1084432f,8c7dcc1781164471a1755703ebe31627f1722ed6971fc0b5f9a3611ebb04699d,11,1,true,true,false,false,4,0.334,49.1,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0090,F08,F08-P03,treatment,AggregationLevel,8,4,33765f86407d555eb9e0a6b93b6f0c81cc81d2cf3ccf6a059f7314564cb0347b,04f7105a6603979f0d25971470209738afd197d603d942b15542046d1084432f,8c7dcc1781164471a1755703ebe31627f1722ed6971fc0b5f9a3611ebb04699d,11,1,true,true,false,false,4,0.335,49.2,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0091,F08,F08-P04,baseline,AggregationLevel,8,8,b47c61df3e6d4c629dc9ac220ff800b5d08f83a81c7068f5568a71eaf0901afb,a0fa51036a6b7ecc834fecd011f45aefad5f77d6a620736c909466381e2a83f9,d60bd2c157d9bd6a5f71629a739583f49b4a7c818ec11e2b709318793531f77b,11,1,true,true,false,false,6,0.296,48,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0092,F08,F08-P04,treatment,AggregationLevel,16,8,b47c61df3e6d4c629dc9ac220ff800b5d08f83a81c7068f5568a71eaf0901afb,a0fa51036a6b7ecc834fecd011f45aefad5f77d6a620736c909466381e2a83f9,d60bd2c157d9bd6a5f71629a739583f49b4a7c818ec11e2b709318793531f77b,11,1,true,true,false,false,6,0.297,48.1,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0093,F08,F08-P05,baseline,AggregationLevel,1,1,2a23e2fd8221b228f3a5da554f7346c9923a08ee31fad2462687f05313371383,99af53881377de375ad40a3d026723af23d64e4504b0fd6b1b5419895e04ec69,febce728e2fe7d0291037f30a8efb466a06b2a8e6be82bdc1099b16ae8451655,11,1,true,true,false,false,-2,0.418,48.2,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0094,F08,F08-P05,treatment,AggregationLevel,16,1,2a23e2fd8221b228f3a5da554f7346c9923a08ee31fad2462687f05313371383,99af53881377de375ad40a3d026723af23d64e4504b0fd6b1b5419895e04ec69,febce728e2fe7d0291037f30a8efb466a06b2a8e6be82bdc1099b16ae8451655,11,1,true,true,false,false,-2,0.419,48.3,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0095,F08,F08-P06,baseline,AggregationLevel,4,4,68793f89b6551dd462120a896e5797f143f3ed015d8418aee92fd4c41552ba00,3b6e2605977a1ddd05a1457c6d10e8ef48e728eb41c13037a448ad0d32894815,a40d698cc9cd821881ee54ae8d744d9bb30efad12e15609c8c396f89ad3119ef,11,1,true,true,false,false,8,0.27,48.4,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0096,F08,F08-P06,treatment,AggregationLevel,16,4,68793f89b6551dd462120a896e5797f143f3ed015d8418aee92fd4c41552ba00,3b6e2605977a1ddd05a1457c6d10e8ef48e728eb41c13037a448ad0d32894815,a40d698cc9cd821881ee54ae8d744d9bb30efad12e15609c8c396f89ad3119ef,11,1,true,true,false,false,8,0.271,48.5,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0097,F09,F09-P01,baseline,CandidatesPerAL,1,1,ae651269dbac28d01870c2f01bd5e489e25e43d58dc4fc469f51b9f4e05b83dd,e38f9acfd4b0dcdf97e1af1a7de072f481d61d22793ecb1ea75b2b780b19a357,2349262bc0a7b1b820febf7303734f6fcbf4d1c8b355e17fbfd7540c5d124bd9,11,1,true,true,false,false,0,0.302,48.6,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0098,F09,F09-P01,treatment,CandidatesPerAL,2,1,ae651269dbac28d01870c2f01bd5e489e25e43d58dc4fc469f51b9f4e05b83dd,e38f9acfd4b0dcdf97e1af1a7de072f481d61d22793ecb1ea75b2b780b19a357,2349262bc0a7b1b820febf7303734f6fcbf4d1c8b355e17fbfd7540c5d124bd9,11,1,true,true,false,false,0,0.303,48.7,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0099,F09,F09-P02,baseline,CandidatesPerAL,2,2,5dc0749570b772736f4c4f2739d420183ba0a48eae2df17ed1f1a49192135aa3,0cb66f1e735a2ee35946ba6917c97b2deec3e1cc539fae6f2ad83a5b9fba8a43,c8b485084d887e6db325f764779a93e2e1cb612c434289eaf1b5d75dfcdf3472,11,1,true,true,false,false,2,0.284,48.8,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0100,F09,F09-P02,treatment,CandidatesPerAL,4,2,5dc0749570b772736f4c4f2739d420183ba0a48eae2df17ed1f1a49192135aa3,0cb66f1e735a2ee35946ba6917c97b2deec3e1cc539fae6f2ad83a5b9fba8a43,c8b485084d887e6db325f764779a93e2e1cb612c434289eaf1b5d75dfcdf3472,11,1,true,true,false,false,2,0.285,48.9,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0101,F09,F09-P03,baseline,CandidatesPerAL,4,4,3133b21988a3a2681a91d8af612e884e242742caf600efe708cd91273127abc5,5322f232d476c39729bfa63c59ba5546e79214d1d058c493c4354cc5cfbff1b0,1e8d6c7ba1967f891955d0cb1a4d2b1379460d1a9e207a4162315ac324f4657d,11,1,true,true,false,false,4,0.346,49,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0102,F09,F09-P03,treatment,CandidatesPerAL,8,4,3133b21988a3a2681a91d8af612e884e242742caf600efe708cd91273127abc5,5322f232d476c39729bfa63c59ba5546e79214d1d058c493c4354cc5cfbff1b0,1e8d6c7ba1967f891955d0cb1a4d2b1379460d1a9e207a4162315ac324f4657d,11,1,true,true,false,false,4,0.33,49.1,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0103,F09,F09-P04,baseline,CandidatesPerAL,1,1,7b7aee9e3f2d7c6cda2d790b231b8a2bfe6cbe660c4c4eb4a790603415e7401c,066e638192601d68742480f94029eb1696ded3c5621320ba9aea723a0751afb6,9fb547f92bc24a9ffaf51bb5def66fcc837ead0ac8eada220fddd3ab47d9f366,11,1,true,true,false,false,6,0.291,49.2,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0104,F09,F09-P04,treatment,CandidatesPerAL,8,1,7b7aee9e3f2d7c6cda2d790b231b8a2bfe6cbe660c4c4eb4a790603415e7401c,066e638192601d68742480f94029eb1696ded3c5621320ba9aea723a0751afb6,9fb547f92bc24a9ffaf51bb5def66fcc837ead0ac8eada220fddd3ab47d9f366,11,1,true,true,false,false,6,0.292,48,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0105,F09,F09-P05,baseline,CandidatesPerAL,2,2,5abc73d94223f311a668e9dfb27d3ec5bb22921af9a9f24c5916b34c87454f84,0b41546e1d12a6966f0952655037ab23b38c8e7ac753939efc9363e6ec35fb0c,6ce45125eb5eacf500ee232139e84b8814472b3d759d2abd42868b27be227699,11,1,true,true,false,false,-2,0.413,48.1,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0106,F09,F09-P05,treatment,CandidatesPerAL,6,2,5abc73d94223f311a668e9dfb27d3ec5bb22921af9a9f24c5916b34c87454f84,0b41546e1d12a6966f0952655037ab23b38c8e7ac753939efc9363e6ec35fb0c,6ce45125eb5eacf500ee232139e84b8814472b3d759d2abd42868b27be227699,11,1,true,true,false,false,-2,0.414,48.2,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0107,F09,F09-P06,baseline,CandidatesPerAL,4,4,4a04c0c8d091e19eef3d57f4f4736a551f694c3ed057682662a8e1625345cedd,eb27c1aad9f394de504c5accb241206513ec9fd39323297b4b487516ee9ba688,ad4311daed41be91139482912cbac9a33421ec7bb64656a0591821e5a8e5dc59,11,1,true,true,false,false,8,0.265,48.3,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0108,F09,F09-P06,treatment,CandidatesPerAL,12,4,4a04c0c8d091e19eef3d57f4f4736a551f694c3ed057682662a8e1625345cedd,eb27c1aad9f394de504c5accb241206513ec9fd39323297b4b487516ee9ba688,ad4311daed41be91139482912cbac9a33421ec7bb64656a0591821e5a8e5dc59,11,1,true,true,false,false,8,0.266,48.4,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0109,F10,F10-P01,baseline,CORESETDurationSymbols,1,1,bcee50088a28834908d70992f3a82bf4ea96b9e3c308df0c579c4e9655757359,dc4af0d4055a15500e197891973402b485db4987384421ef387d03a4a7ba0970,d9b57005c5a50dea937b53754584ecc8404ef45362a3837667e626be794b178c,11,1,true,true,false,false,0,0.297,48.5,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0110,F10,F10-P01,treatment,CORESETDurationSymbols,2,1,bcee50088a28834908d70992f3a82bf4ea96b9e3c308df0c579c4e9655757359,dc4af0d4055a15500e197891973402b485db4987384421ef387d03a4a7ba0970,d9b57005c5a50dea937b53754584ecc8404ef45362a3837667e626be794b178c,11,1,true,true,false,false,0,0.298,48.6,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0111,F10,F10-P02,baseline,CORESETDurationSymbols,1,1,0f1c7a9ff65fb609646eb0231bcfa6734e396d59b98abaedb7f8282ba9537303,272916bea24fd2c319c1b008638a360f9105185ff6c21697b7e041cdc8c101df,59cb5b7f492fb201d6ebd8c4b701b8f25e126f847786e131576adda7c422cb76,11,1,true,true,false,false,2,0.279,48.7,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0112,F10,F10-P02,treatment,CORESETDurationSymbols,3,1,0f1c7a9ff65fb609646eb0231bcfa6734e396d59b98abaedb7f8282ba9537303,272916bea24fd2c319c1b008638a360f9105185ff6c21697b7e041cdc8c101df,59cb5b7f492fb201d6ebd8c4b701b8f25e126f847786e131576adda7c422cb76,11,1,true,true,false,false,2,0.28,48.8,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0113,F10,F10-P03,baseline,CORESETDurationSymbols,2,2,05e676cf73f4e0ff83f49b61c3d88c5d673a63e6bf51abd0a21ff652d2dc0f3f,46723790d17a6d2c1bb2644eb99524d5c11ab64e8dc8069429f53c8233dea70b,a433bde708778882c80bda9e37d4522a6e450004b03869e4297ea1dc344ad0ff,11,1,true,true,false,false,4,0.341,48.9,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0114,F10,F10-P03,treatment,CORESETDurationSymbols,3,2,05e676cf73f4e0ff83f49b61c3d88c5d673a63e6bf51abd0a21ff652d2dc0f3f,46723790d17a6d2c1bb2644eb99524d5c11ab64e8dc8069429f53c8233dea70b,a433bde708778882c80bda9e37d4522a6e450004b03869e4297ea1dc344ad0ff,11,1,true,true,false,false,4,0.342,49,PASS,analytical_component_evaluation,component_proxy,study_not_truth
