CaseID,Row0,Col0,ExpectedReal,ActualReal,ExpectedImag,ActualImag,SampleCount,Status
"INT-0060",3,2,-0.0613240808129719,-0.0613240808129719,-0.165437360793808,-0.165437360793808,256,"PASS"
"INT-0060",4,2,-0.0599855629576032,-0.0599855629576032,-0.109558727219187,-0.109558727219187,256,"PASS"
"INT-0060",5,2,0.00637552291597604,0.00637552291597604,0.088193065974408,0.088193065974408,256,"PASS"
"INT-0060",6,2,-0.0486906306420756,-0.0486906306420756,0.0393376612122886,0.0393376612122886,256,"PASS"
"INT-0060",7,2,-0.0312410542906751,-0.0312410542906751,-0.0314247434298668,-0.0314247434298668,256,"PASS"
"INT-0060",0,3,0.0319191697367059,0.0319191697367059,0.353351850640481,0.353351850640481,256,"PASS"
"INT-0060",1,3,0.15984790204794,0.15984790204794,0.192480810346051,0.192480810346051,256,"PASS"
"INT-0060",2,3,-0.0613240808129719,-0.0613240808129719,0.165437360793808,0.165437360793808,256,"PASS"
"INT-0060",3,3,0.125892541179417,0.125892541179417,0,0,256,"PASS"
"INT-0060",4,3,0.0878326638263778,0.0878326638263778,-0.01290961527232,-0.01290961527232,256,"PASS"
"INT-0060",5,3,-0.0601141895278814,-0.0601141895278814,-0.0174692390256546,-0.0174692390256546,256,"PASS"
"INT-0060",6,3,-0.014237348087096,-0.014237348087096,-0.0423356095905359,-0.0423356095905359,256,"PASS"
"INT-0060",7,3,0.028662691057293,0.028662691057293,-0.0130548079190185,-0.0130548079190185,256,"PASS"
"INT-0060",0,4,-0.0139835831395077,-0.0139835831395077,0.249787973226307,0.249787973226307,256,"PASS"
"INT-0060",1,4,0.0921420666440197,0.0921420666440197,0.151268123785469,0.151268123785469,256,"PASS"
"INT-0060",2,4,-0.0599855629576032,-0.0599855629576032,0.109558727219187,0.109558727219187,256,"PASS"
"INT-0060",3,4,0.0878326638263778,0.0878326638263778,0.01290961527232,0.01290961527232,256,"PASS"
"INT-0060",4,4,0.0628492667353318,0.0628492667353318,0,0,256,"PASS"
"INT-0060",5,4,-0.0403071800378453,-0.0403071800378453,-0.0184258446246355,-0.0184258446246355,256,"PASS"
"INT-0060",6,4,-0.00559443278398638,-0.00559443278398638,-0.0309975620687484,-0.0309975620687484,256,"PASS"
"INT-0060",7,4,0.0214209626341198,0.0214209626341198,-0.00619340880235445,-0.00619340880235445,256,"PASS"
"INT-0060",0,5,-0.0642431698541649,-0.0642431698541649,-0.164293876365361,-0.164293876365361,256,"PASS"
"INT-0060",1,5,-0.103431938089687,-0.103431938089687,-0.0700041798515688,-0.0700041798515688,256,"PASS"
"INT-0060",2,5,0.00637552291597604,0.00637552291597604,-0.088193065974408,-0.088193065974408,256,"PASS"
"INT-0060",3,5,-0.0601141895278814,-0.0601141895278814,0.0174692390256546,0.0174692390256546,256,"PASS"
"INT-0060",4,5,-0.0403071800378453,-0.0403071800378453,0.0184258446246355,0.0184258446246355,256,"PASS"
"INT-0060",5,5,0.0313757236594831,0.0313757236594831,0,0,256,"PASS"
"INT-0060",6,5,0.0126768903254861,0.0126768903254861,0.0182394158232363,0.0182394158232363,256,"PASS"
"INT-0060",7,5,-0.011921894977722,-0.011921894977722,0.0102534710653609,0.0102534710653609,256,"PASS"
"INT-0060",0,6,-0.12242051296966,-0.12242051296966,-0.0292233590312625,-0.0292233590312625,256,"PASS"
"INT-0060",1,6,-0.0828010176942167,-0.0828010176942167,0.0319772899219326,0.0319772899219326,256,"PASS"
"INT-0060",2,6,-0.0486906306420756,-0.0486906306420756,-0.0393376612122886,-0.0393376612122886,256,"PASS"
"INT-0060",3,6,-0.014237348087096,-0.014237348087096,0.0423356095905359,0.0423356095905359,256,"PASS"
"INT-0060",4,6,-0.00559443278398638,-0.00559443278398638,0.0309975620687484,0.0309975620687484,256,"PASS"
"INT-0060",5,6,0.0126768903254861,0.0126768903254861,-0.0182394158232363,-0.0182394158232363,256,"PASS"
"INT-0060",6,6,0.0158489319246111,0.0158489319246111,0,0,256,"PASS"
"INT-0060",7,6,0.00114796201515637,0.00114796201515637,0.0111171642170785,0.0111171642170785,256,"PASS"
"INT-0060",0,7,-0.0293761088020546,-0.0293761088020546,0.0837431857705521,0.0837431857705521,256,"PASS"
"INT-0060",1,7,0.0164962023493685,0.0164962023493685,0.0606291302116949,0.0606291302116949,256,"PASS"
"INT-0060",2,7,-0.0312410542906751,-0.0312410542906751,0.0314247434298668,0.0314247434298668,256,"PASS"
"INT-0060",3,7,0.028662691057293,0.028662691057293,0.0130548079190185,0.0130548079190185,256,"PASS"
"INT-0060",4,7,0.0214209626341198,0.0214209626341198,0.00619340880235445,0.00619340880235445,256,"PASS"
"INT-0060",5,7,-0.011921894977722,-0.011921894977722,-0.0102534710653609,-0.0102534710653609,256,"PASS"
"INT-0060",6,7,0.00114796201515637,0.00114796201515637,-0.0111171642170785,-0.0111171642170785,256,"PASS"
"INT-0060",7,7,0.0079122539005739,0.0079122539005739,0,0,256,"PASS"
