CaseID,LogicalPort,PhysicalElement,WeightReal,WeightImag,InputPower,OutputPower,Status
"ARR-0172",40,40,0.508697903258305,0.860945087227173,1,1,"PASS"
"ARR-0172",41,41,0.997293027936122,-0.0735296976058052,1,1,"PASS"
"ARR-0172",42,42,0.376929900442757,-0.926241788169921,1,1,"PASS"
"ARR-0172",43,43,-0.662567334957788,-0.749002354233239,1,1,"PASS"
"ARR-0172",44,44,-0.965310684450721,0.261103968727555,1,1,"PASS"
"ARR-0172",45,45,-0.194659134506728,0.980870950407387,1,1,"PASS"
"ARR-0172",46,46,0.792447206080364,0.609940509865859,1,1,"PASS"
"ARR-0172",47,47,0.898377358750594,-0.43922445433321,1,1,"PASS"
"ARR-0172",48,48,-0.816062586414503,-0.577963541284804,1,1,"PASS"
"ARR-0172",49,49,-0.880210992332117,0.474582562867315,1,1,"PASS"
"ARR-0172",50,50,0.0344073395650727,0.999407892196201,1,1,"PASS"
"ARR-0172",51,51,0.910765799912868,0.412923307296976,1,1,"PASS"
"ARR-0172",52,52,0.774381544412302,-0.63271891363671,1,1,"PASS"
"ARR-0172",53,53,-0.22309045556219,-0.97479774755436,1,1,"PASS"
"ARR-0172",54,54,-0.972492936602709,-0.232932368420189,1,1,"PASS"
"ARR-0172",55,55,-0.640514081351728,0.767946424947829,1,1,"PASS"
"ARR-0172",56,56,0.980982236314429,0.194097532275763,1,1,"PASS"
"ARR-0172",57,57,0.609486716337986,-0.792796280646888,1,1,"PASS"
"ARR-0172",58,58,-0.439738723269479,-0.89812574579361,1,1,"PASS"
"ARR-0172",59,59,-0.999988633810934,-0.00476783482742503,1,1,"PASS"
"ARR-0172",60,60,-0.448282863846969,0.893891757418738,1,1,"PASS"
"ARR-0172",61,61,0.601899248821228,0.798572034489339,1,1,"PASS"
"ARR-0172",62,62,0.982788465361117,-0.184734491509143,1,1,"PASS"
"ARR-0172",63,63,0.270848043799223,-0.962622115458675,1,1,"PASS"
"ARR-0173",0,0,1,0,1,1,"PASS"
"ARR-0173",1,1,1,0,1,1,"PASS"
"ARR-0173",2,2,1,0,1,1,"PASS"
"ARR-0173",3,3,1,0,1,1,"PASS"
"ARR-0173",4,4,1,0,1,1,"PASS"
"ARR-0173",5,5,1,0,1,1,"PASS"
"ARR-0173",6,6,1,0,1,1,"PASS"
"ARR-0173",7,7,1,0,1,1,"PASS"
"ARR-0173",8,8,6.12323399573677e-17,-1,1,1,"PASS"
"ARR-0173",9,9,6.12323399573677e-17,-1,1,1,"PASS"
"ARR-0173",10,10,6.12323399573677e-17,-1,1,1,"PASS"
"ARR-0173",11,11,6.12323399573677e-17,-1,1,1,"PASS"
"ARR-0173",12,12,6.12323399573677e-17,-1,1,1,"PASS"
"ARR-0173",13,13,6.12323399573677e-17,-1,1,1,"PASS"
"ARR-0173",14,14,6.12323399573677e-17,-1,1,1,"PASS"
"ARR-0173",15,15,6.12323399573677e-17,-1,1,1,"PASS"
"ARR-0173",16,16,-1,-1.22464679914735e-16,1,1,"PASS"
"ARR-0173",17,17,-1,-1.22464679914735e-16,1,1,"PASS"
"ARR-0173",18,18,-1,-1.22464679914735e-16,1,1,"PASS"
"ARR-0173",19,19,-1,-1.22464679914735e-16,1,1,"PASS"
"ARR-0173",20,20,-1,-1.22464679914735e-16,1,1,"PASS"
"ARR-0173",21,21,-1,-1.22464679914735e-16,1,1,"PASS"
"ARR-0173",22,22,-1,-1.22464679914735e-16,1,1,"PASS"
"ARR-0173",23,23,-1,-1.22464679914735e-16,1,1,"PASS"
"ARR-0173",24,24,-1.83697019872103e-16,1,1,1,"PASS"
"ARR-0173",25,25,-1.83697019872103e-16,1,1,1,"PASS"
"ARR-0173",26,26,-1.83697019872103e-16,1,1,1,"PASS"
"ARR-0173",27,27,-1.83697019872103e-16,1,1,1,"PASS"
"ARR-0173",28,28,-1.83697019872103e-16,1,1,1,"PASS"
"ARR-0173",29,29,-1.83697019872103e-16,1,1,1,"PASS"
"ARR-0173",30,30,-1.83697019872103e-16,1,1,1,"PASS"
"ARR-0173",31,31,-1.83697019872103e-16,1,1,1,"PASS"
"ARR-0173",32,32,1,2.44929359829471e-16,1,1,"PASS"
"ARR-0173",33,33,1,2.44929359829471e-16,1,1,"PASS"
"ARR-0173",34,34,1,2.44929359829471e-16,1,1,"PASS"
"ARR-0173",35,35,1,2.44929359829471e-16,1,1,"PASS"
"ARR-0173",36,36,1,2.44929359829471e-16,1,1,"PASS"
"ARR-0173",37,37,1,2.44929359829471e-16,1,1,"PASS"
"ARR-0173",38,38,1,2.44929359829471e-16,1,1,"PASS"
"ARR-0173",39,39,1,2.44929359829471e-16,1,1,"PASS"
"ARR-0173",40,40,3.06161699786838e-16,-1,1,1,"PASS"
"ARR-0173",41,41,3.06161699786838e-16,-1,1,1,"PASS"
"ARR-0173",42,42,3.06161699786838e-16,-1,1,1,"PASS"
"ARR-0173",43,43,3.06161699786838e-16,-1,1,1,"PASS"
"ARR-0173",44,44,3.06161699786838e-16,-1,1,1,"PASS"
"ARR-0173",45,45,3.06161699786838e-16,-1,1,1,"PASS"
"ARR-0173",46,46,3.06161699786838e-16,-1,1,1,"PASS"
"ARR-0173",47,47,3.06161699786838e-16,-1,1,1,"PASS"
"ARR-0173",48,48,-1,-3.67394039744206e-16,1,1,"PASS"
"ARR-0173",49,49,-1,-3.67394039744206e-16,1,1,"PASS"
"ARR-0173",50,50,-1,-3.67394039744206e-16,1,1,"PASS"
"ARR-0173",51,51,-1,-3.67394039744206e-16,1,1,"PASS"
"ARR-0173",52,52,-1,-3.67394039744206e-16,1,1,"PASS"
"ARR-0173",53,53,-1,-3.67394039744206e-16,1,1,"PASS"
"ARR-0173",54,54,-1,-3.67394039744206e-16,1,1,"PASS"
"ARR-0173",55,55,-1,-3.67394039744206e-16,1,1,"PASS"
"ARR-0173",56,56,-4.28626379701574e-16,1,1,1,"PASS"
"ARR-0173",57,57,-4.28626379701574e-16,1,1,1,"PASS"
"ARR-0173",58,58,-4.28626379701574e-16,1,1,1,"PASS"
"ARR-0173",59,59,-4.28626379701574e-16,1,1,1,"PASS"
"ARR-0173",60,60,-4.28626379701574e-16,1,1,1,"PASS"
"ARR-0173",61,61,-4.28626379701574e-16,1,1,1,"PASS"
"ARR-0173",62,62,-4.28626379701574e-16,1,1,1,"PASS"
"ARR-0173",63,63,-4.28626379701574e-16,1,1,1,"PASS"
"ARR-0174",0,0,1,0,1,1,"PASS"
"ARR-0174",1,1,1,0,1,1,"PASS"
"ARR-0174",2,2,1,0,1,1,"PASS"
"ARR-0174",3,3,1,0,1,1,"PASS"
"ARR-0174",4,4,1,0,1,1,"PASS"
"ARR-0174",5,5,1,0,1,1,"PASS"
"ARR-0174",6,6,1,0,1,1,"PASS"
"ARR-0174",7,7,1,0,1,1,"PASS"
"ARR-0174",8,8,1,0,1,1,"PASS"
"ARR-0174",9,9,1,0,1,1,"PASS"
"ARR-0174",10,10,1,0,1,1,"PASS"
"ARR-0174",11,11,1,0,1,1,"PASS"
"ARR-0174",12,12,1,0,1,1,"PASS"
"ARR-0174",13,13,1,0,1,1,"PASS"
"ARR-0174",14,14,1,0,1,1,"PASS"
"ARR-0174",15,15,1,0,1,1,"PASS"
"ARR-0174",16,16,1,0,1,1,"PASS"
"ARR-0174",17,17,1,0,1,1,"PASS"
"ARR-0174",18,18,1,0,1,1,"PASS"
"ARR-0174",19,19,1,0,1,1,"PASS"
"ARR-0174",20,20,1,0,1,1,"PASS"
"ARR-0174",21,21,1,0,1,1,"PASS"
"ARR-0174",22,22,1,0,1,1,"PASS"
"ARR-0174",23,23,1,0,1,1,"PASS"
"ARR-0174",24,24,1,0,1,1,"PASS"
"ARR-0174",25,25,1,0,1,1,"PASS"
"ARR-0174",26,26,1,0,1,1,"PASS"
"ARR-0174",27,27,1,0,1,1,"PASS"
"ARR-0174",28,28,1,0,1,1,"PASS"
"ARR-0174",29,29,1,0,1,1,"PASS"
"ARR-0174",30,30,1,0,1,1,"PASS"
"ARR-0174",31,31,1,0,1,1,"PASS"
"ARR-0174",32,32,1,0,1,1,"PASS"
"ARR-0174",33,33,1,0,1,1,"PASS"
"ARR-0174",34,34,1,0,1,1,"PASS"
"ARR-0174",35,35,1,0,1,1,"PASS"
"ARR-0174",36,36,1,0,1,1,"PASS"
"ARR-0174",37,37,1,0,1,1,"PASS"
"ARR-0174",38,38,1,0,1,1,"PASS"
"ARR-0174",39,39,1,0,1,1,"PASS"
"ARR-0174",40,40,1,0,1,1,"PASS"
"ARR-0174",41,41,1,0,1,1,"PASS"
"ARR-0174",42,42,1,0,1,1,"PASS"
"ARR-0174",43,43,1,0,1,1,"PASS"
"ARR-0174",44,44,1,0,1,1,"PASS"
"ARR-0174",45,45,1,0,1,1,"PASS"
"ARR-0174",46,46,1,0,1,1,"PASS"
"ARR-0174",47,47,1,0,1,1,"PASS"
"ARR-0174",48,48,1,0,1,1,"PASS"
"ARR-0174",49,49,1,0,1,1,"PASS"
"ARR-0174",50,50,1,0,1,1,"PASS"
"ARR-0174",51,51,1,0,1,1,"PASS"
"ARR-0174",52,52,1,0,1,1,"PASS"
"ARR-0174",53,53,1,0,1,1,"PASS"
"ARR-0174",54,54,1,0,1,1,"PASS"
"ARR-0174",55,55,1,0,1,1,"PASS"
"ARR-0174",56,56,1,0,1,1,"PASS"
"ARR-0174",57,57,1,0,1,1,"PASS"
"ARR-0174",58,58,1,0,1,1,"PASS"
"ARR-0174",59,59,1,0,1,1,"PASS"
"ARR-0174",60,60,1,0,1,1,"PASS"
"ARR-0174",61,61,1,0,1,1,"PASS"
"ARR-0174",62,62,1,0,1,1,"PASS"
"ARR-0174",63,63,1,0,1,1,"PASS"
"ARR-0175",0,0,1,0,1,1,"PASS"
"ARR-0175",1,1,1,0,1,1,"PASS"
"ARR-0175",2,2,1,0,1,1,"PASS"
"ARR-0175",3,3,1,0,1,1,"PASS"
"ARR-0175",4,4,1,0,1,1,"PASS"
"ARR-0175",5,5,1,0,1,1,"PASS"
"ARR-0175",6,6,1,0,1,1,"PASS"
"ARR-0175",7,7,1,0,1,1,"PASS"
"ARR-0175",8,8,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0175",9,9,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0175",10,10,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0175",11,11,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0175",12,12,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0175",13,13,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0175",14,14,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0175",15,15,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0175",16,16,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0175",17,17,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0175",18,18,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0175",19,19,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0175",20,20,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0175",21,21,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0175",22,22,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0175",23,23,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0175",24,24,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0175",25,25,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0175",26,26,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0175",27,27,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0175",28,28,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0175",29,29,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0175",30,30,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0175",31,31,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0175",32,32,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0175",33,33,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0175",34,34,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0175",35,35,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0175",36,36,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0175",37,37,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0175",38,38,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0175",39,39,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0175",40,40,3.06161699786838e-16,1,1,1,"PASS"
"ARR-0175",41,41,3.06161699786838e-16,1,1,1,"PASS"
"ARR-0175",42,42,3.06161699786838e-16,1,1,1,"PASS"
"ARR-0175",43,43,3.06161699786838e-16,1,1,1,"PASS"
"ARR-0175",44,44,3.06161699786838e-16,1,1,1,"PASS"
"ARR-0175",45,45,3.06161699786838e-16,1,1,1,"PASS"
"ARR-0175",46,46,3.06161699786838e-16,1,1,1,"PASS"
"ARR-0175",47,47,3.06161699786838e-16,1,1,1,"PASS"
"ARR-0175",48,48,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0175",49,49,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0175",50,50,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0175",51,51,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0175",52,52,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0175",53,53,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0175",54,54,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0175",55,55,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0175",56,56,-4.28626379701574e-16,-1,1,1,"PASS"
"ARR-0175",57,57,-4.28626379701574e-16,-1,1,1,"PASS"
"ARR-0175",58,58,-4.28626379701574e-16,-1,1,1,"PASS"
"ARR-0175",59,59,-4.28626379701574e-16,-1,1,1,"PASS"
"ARR-0175",60,60,-4.28626379701574e-16,-1,1,1,"PASS"
"ARR-0175",61,61,-4.28626379701574e-16,-1,1,1,"PASS"
"ARR-0175",62,62,-4.28626379701574e-16,-1,1,1,"PASS"
"ARR-0175",63,63,-4.28626379701574e-16,-1,1,1,"PASS"
"ARR-0176",0,0,1,0,1,1,"PASS"
"ARR-0176",1,1,1,0,1,1,"PASS"
"ARR-0176",2,2,1,0,1,1,"PASS"
"ARR-0176",3,3,1,0,1,1,"PASS"
"ARR-0176",4,4,1,0,1,1,"PASS"
"ARR-0176",5,5,1,0,1,1,"PASS"
"ARR-0176",6,6,1,0,1,1,"PASS"
"ARR-0176",7,7,1,0,1,1,"PASS"
"ARR-0176",8,8,-0.912724198102178,0.408576233032143,1,1,"PASS"
"ARR-0176",9,9,-0.912724198102178,0.408576233032143,1,1,"PASS"
"ARR-0176",10,10,-0.912724198102178,0.408576233032143,1,1,"PASS"
"ARR-0176",11,11,-0.912724198102178,0.408576233032143,1,1,"PASS"
"ARR-0176",12,12,-0.912724198102178,0.408576233032143,1,1,"PASS"
"ARR-0176",13,13,-0.912724198102178,0.408576233032143,1,1,"PASS"
"ARR-0176",14,14,-0.912724198102178,0.408576233032143,1,1,"PASS"
"ARR-0176",15,15,-0.912724198102178,0.408576233032143,1,1,"PASS"
"ARR-0176",16,16,0.666130923602528,-0.745834829315743,1,1,"PASS"
"ARR-0176",17,17,0.666130923602528,-0.745834829315743,1,1,"PASS"
"ARR-0176",18,18,0.666130923602528,-0.745834829315743,1,1,"PASS"
"ARR-0176",19,19,0.666130923602528,-0.745834829315743,1,1,"PASS"
"ARR-0176",20,20,0.666130923602528,-0.745834829315743,1,1,"PASS"
"ARR-0176",21,21,0.666130923602528,-0.745834829315743,1,1,"PASS"
"ARR-0176",22,22,0.666130923602528,-0.745834829315743,1,1,"PASS"
"ARR-0176",23,23,0.666130923602528,-0.745834829315743,1,1,"PASS"
"ARR-0176",24,24,-0.303263428050183,0.952906759975629,1,1,"PASS"
"ARR-0176",25,25,-0.303263428050183,0.952906759975629,1,1,"PASS"
"ARR-0176",26,26,-0.303263428050183,0.952906759975629,1,1,"PASS"
"ARR-0176",27,27,-0.303263428050183,0.952906759975629,1,1,"PASS"
"ARR-0176",28,28,-0.303263428050183,0.952906759975629,1,1,"PASS"
"ARR-0176",29,29,-0.303263428050183,0.952906759975629,1,1,"PASS"
"ARR-0176",30,30,-0.303263428050183,0.952906759975629,1,1,"PASS"
"ARR-0176",31,31,-0.303263428050183,0.952906759975629,1,1,"PASS"
"ARR-0176",32,32,-0.112539185240887,-0.993647287414059,1,1,"PASS"
"ARR-0176",33,33,-0.112539185240887,-0.993647287414059,1,1,"PASS"
"ARR-0176",34,34,-0.112539185240887,-0.993647287414059,1,1,"PASS"
"ARR-0176",35,35,-0.112539185240887,-0.993647287414059,1,1,"PASS"
"ARR-0176",36,36,-0.112539185240887,-0.993647287414059,1,1,"PASS"
"ARR-0176",37,37,-0.112539185240887,-0.993647287414059,1,1,"PASS"
"ARR-0176",38,38,-0.112539185240887,-0.993647287414059,1,1,"PASS"
"ARR-0176",39,39,-0.112539185240887,-0.993647287414059,1,1,"PASS"
"ARR-0176",40,40,0.508697903258305,0.860945087227173,1,1,"PASS"
"ARR-0176",41,41,0.508697903258305,0.860945087227173,1,1,"PASS"
"ARR-0176",42,42,0.508697903258305,0.860945087227173,1,1,"PASS"
"ARR-0176",43,43,0.508697903258305,0.860945087227173,1,1,"PASS"
"ARR-0176",44,44,0.508697903258305,0.860945087227173,1,1,"PASS"
"ARR-0176",45,45,0.508697903258305,0.860945087227173,1,1,"PASS"
"ARR-0176",46,46,0.508697903258305,0.860945087227173,1,1,"PASS"
"ARR-0176",47,47,0.508697903258305,0.860945087227173,1,1,"PASS"
"ARR-0176",48,48,-0.816062586414503,-0.577963541284804,1,1,"PASS"
"ARR-0176",49,49,-0.816062586414503,-0.577963541284804,1,1,"PASS"
"ARR-0176",50,50,-0.816062586414503,-0.577963541284804,1,1,"PASS"
"ARR-0176",51,51,-0.816062586414503,-0.577963541284804,1,1,"PASS"
"ARR-0176",52,52,-0.816062586414503,-0.577963541284804,1,1,"PASS"
"ARR-0176",53,53,-0.816062586414503,-0.577963541284804,1,1,"PASS"
"ARR-0176",54,54,-0.816062586414503,-0.577963541284804,1,1,"PASS"
"ARR-0176",55,55,-0.816062586414503,-0.577963541284804,1,1,"PASS"
"ARR-0176",56,56,0.980982236314429,0.194097532275763,1,1,"PASS"
"ARR-0176",57,57,0.980982236314429,0.194097532275763,1,1,"PASS"
"ARR-0176",58,58,0.980982236314429,0.194097532275763,1,1,"PASS"
"ARR-0176",59,59,0.980982236314429,0.194097532275763,1,1,"PASS"
"ARR-0176",60,60,0.980982236314429,0.194097532275763,1,1,"PASS"
"ARR-0176",61,61,0.980982236314429,0.194097532275763,1,1,"PASS"
"ARR-0176",62,62,0.980982236314429,0.194097532275763,1,1,"PASS"
"ARR-0176",63,63,0.980982236314429,0.194097532275763,1,1,"PASS"
"ARR-0177",0,0,1,0,1,1,"PASS"
"ARR-0177",1,1,0.208896866776194,0.977937676465678,1,1,"PASS"
"ARR-0177",2,2,-0.912724198102178,0.408576233032143,1,1,"PASS"
"ARR-0177",3,3,-0.590227317204913,-0.807237086626408,1,1,"PASS"
"ARR-0177",4,4,0.666130923602528,-0.745834829315743,1,1,"PASS"
"ARR-0177",5,5,0.868532642811514,0.495631968673175,1,1,"PASS"
"ARR-0177",6,6,-0.303263428050183,0.952906759975629,1,1,"PASS"
"ARR-0177",7,7,-0.995234202666495,-0.0975134956956488,1,1,"PASS"
"ARR-0177",8,8,6.12323399573677e-17,-1,1,1,"PASS"
"ARR-0177",9,9,0.977937676465678,-0.208896866776194,1,1,"PASS"
"ARR-0177",10,10,0.408576233032143,0.912724198102178,1,1,"PASS"
"ARR-0177",11,11,-0.807237086626408,0.590227317204913,1,1,"PASS"
"ARR-0177",12,12,-0.745834829315743,-0.666130923602528,1,1,"PASS"
"ARR-0177",13,13,0.495631968673175,-0.868532642811514,1,1,"PASS"
"ARR-0177",14,14,0.952906759975629,0.303263428050183,1,1,"PASS"
"ARR-0177",15,15,-0.0975134956956479,0.995234202666495,1,1,"PASS"
"ARR-0177",16,16,-1,-1.22464679914735e-16,1,1,"PASS"
"ARR-0177",17,17,-0.208896866776194,-0.977937676465678,1,1,"PASS"
"ARR-0177",18,18,0.912724198102178,-0.408576233032143,1,1,"PASS"
"ARR-0177",19,19,0.590227317204913,0.807237086626408,1,1,"PASS"
"ARR-0177",20,20,-0.666130923602528,0.745834829315743,1,1,"PASS"
"ARR-0177",21,21,-0.868532642811514,-0.495631968673175,1,1,"PASS"
"ARR-0177",22,22,0.303263428050183,-0.952906759975629,1,1,"PASS"
"ARR-0177",23,23,0.995234202666495,0.097513495695648,1,1,"PASS"
"ARR-0177",24,24,-1.83697019872103e-16,1,1,1,"PASS"
"ARR-0177",25,25,-0.977937676465678,0.208896866776194,1,1,"PASS"
"ARR-0177",26,26,-0.408576233032143,-0.912724198102178,1,1,"PASS"
"ARR-0177",27,27,0.807237086626408,-0.590227317204913,1,1,"PASS"
"ARR-0177",28,28,0.745834829315743,0.666130923602528,1,1,"PASS"
"ARR-0177",29,29,-0.495631968673175,0.868532642811514,1,1,"PASS"
"ARR-0177",30,30,-0.952906759975629,-0.303263428050183,1,1,"PASS"
"ARR-0177",31,31,0.097513495695648,-0.995234202666495,1,1,"PASS"
"ARR-0177",32,32,1,2.44929359829471e-16,1,1,"PASS"
"ARR-0177",33,33,0.208896866776194,0.977937676465678,1,1,"PASS"
"ARR-0177",34,34,-0.912724198102178,0.408576233032143,1,1,"PASS"
"ARR-0177",35,35,-0.590227317204913,-0.807237086626408,1,1,"PASS"
"ARR-0177",36,36,0.666130923602528,-0.745834829315743,1,1,"PASS"
"ARR-0177",37,37,0.868532642811514,0.495631968673175,1,1,"PASS"
"ARR-0177",38,38,-0.303263428050183,0.952906759975629,1,1,"PASS"
"ARR-0177",39,39,-0.995234202666495,-0.0975134956956481,1,1,"PASS"
"ARR-0177",40,40,3.06161699786838e-16,-1,1,1,"PASS"
"ARR-0177",41,41,0.977937676465678,-0.208896866776194,1,1,"PASS"
"ARR-0177",42,42,0.408576233032143,0.912724198102178,1,1,"PASS"
"ARR-0177",43,43,-0.807237086626408,0.590227317204913,1,1,"PASS"
"ARR-0177",44,44,-0.745834829315743,-0.666130923602528,1,1,"PASS"
"ARR-0177",45,45,0.495631968673175,-0.868532642811514,1,1,"PASS"
"ARR-0177",46,46,0.952906759975629,0.303263428050183,1,1,"PASS"
"ARR-0177",47,47,-0.0975134956956482,0.995234202666495,1,1,"PASS"
"ARR-0177",48,48,-1,-3.67394039744206e-16,1,1,"PASS"
"ARR-0177",49,49,-0.208896866776195,-0.977937676465678,1,1,"PASS"
"ARR-0177",50,50,0.912724198102178,-0.408576233032143,1,1,"PASS"
"ARR-0177",51,51,0.590227317204912,0.807237086626408,1,1,"PASS"
"ARR-0177",52,52,-0.666130923602528,0.745834829315743,1,1,"PASS"
"ARR-0177",53,53,-0.868532642811514,-0.495631968673176,1,1,"PASS"
"ARR-0177",54,54,0.303263428050183,-0.952906759975629,1,1,"PASS"
"ARR-0177",55,55,0.995234202666495,0.0975134956956483,1,1,"PASS"
"ARR-0177",56,56,-4.28626379701574e-16,1,1,1,"PASS"
"ARR-0177",57,57,-0.977937676465678,0.208896866776195,1,1,"PASS"
"ARR-0177",58,58,-0.408576233032143,-0.912724198102178,1,1,"PASS"
"ARR-0177",59,59,0.807237086626408,-0.590227317204912,1,1,"PASS"
"ARR-0177",60,60,0.745834829315743,0.666130923602528,1,1,"PASS"
"ARR-0177",61,61,-0.495631968673176,0.868532642811514,1,1,"PASS"
"ARR-0177",62,62,-0.952906759975629,-0.303263428050183,1,1,"PASS"
"ARR-0177",63,63,0.0975134956956483,-0.995234202666495,1,1,"PASS"
"ARR-0178",0,0,1,0,1,1,"PASS"
"ARR-0178",1,1,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0178",2,2,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0178",3,3,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0178",4,4,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0178",5,5,3.06161699786838e-16,1,1,1,"PASS"
"ARR-0178",6,6,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0178",7,7,-4.28626379701574e-16,-1,1,1,"PASS"
"ARR-0178",8,8,1,0,1,1,"PASS"
"ARR-0178",9,9,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0178",10,10,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0178",11,11,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0178",12,12,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0178",13,13,3.06161699786838e-16,1,1,1,"PASS"
"ARR-0178",14,14,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0178",15,15,-4.28626379701574e-16,-1,1,1,"PASS"
"ARR-0178",16,16,1,0,1,1,"PASS"
"ARR-0178",17,17,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0178",18,18,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0178",19,19,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0178",20,20,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0178",21,21,3.06161699786838e-16,1,1,1,"PASS"
"ARR-0178",22,22,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0178",23,23,-4.28626379701574e-16,-1,1,1,"PASS"
"ARR-0178",24,24,1,0,1,1,"PASS"
"ARR-0178",25,25,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0178",26,26,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0178",27,27,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0178",28,28,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0178",29,29,3.06161699786838e-16,1,1,1,"PASS"
"ARR-0178",30,30,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0178",31,31,-4.28626379701574e-16,-1,1,1,"PASS"
"ARR-0178",32,32,1,0,1,1,"PASS"
"ARR-0178",33,33,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0178",34,34,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0178",35,35,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0178",36,36,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0178",37,37,3.06161699786838e-16,1,1,1,"PASS"
"ARR-0178",38,38,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0178",39,39,-4.28626379701574e-16,-1,1,1,"PASS"
"ARR-0178",40,40,1,0,1,1,"PASS"
"ARR-0178",41,41,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0178",42,42,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0178",43,43,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0178",44,44,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0178",45,45,3.06161699786838e-16,1,1,1,"PASS"
"ARR-0178",46,46,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0178",47,47,-4.28626379701574e-16,-1,1,1,"PASS"
"ARR-0178",48,48,1,0,1,1,"PASS"
"ARR-0178",49,49,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0178",50,50,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0178",51,51,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0178",52,52,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0178",53,53,3.06161699786838e-16,1,1,1,"PASS"
"ARR-0178",54,54,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0178",55,55,-4.28626379701574e-16,-1,1,1,"PASS"
"ARR-0178",56,56,1,0,1,1,"PASS"
"ARR-0178",57,57,6.12323399573677e-17,1,1,1,"PASS"
