RunID,ExperimentID,OperatingPointID,DMRSRE,PTRSRE,DataRE,ReferenceOverheadFraction,DMRSConfigType,DMRSAdditionalPosition,DMRSLength,PortCount,ChannelEstimationNMSE,PortLeakage_dB,CPERMSE_deg,EVMBeforePercent,EVMAfterPercent,BLER,Goodput_bps,Status
pusch_impact_20260726T140352Z,F51-E032,U1D1P1T1H1,1248,65,6175,0.17535,1,3,1,1,0.0079818,-300,5.465,59.7229,59.1764,1,0,PASS
pusch_impact_20260726T140352Z,F52-E001,awgn_calibration,624,0,7488,0.076923,1,1,1,1,0.0024756,-300,0,66.7431,66.7431,1,0,PASS
pusch_impact_20260726T140352Z,F52-E002,cell_center,1248,0,14976,0.076923,1,1,1,2,0.039016,-300,0,68.679,68.679,1,0,PASS
pusch_impact_20260726T140352Z,F52-E003,cell_edge,624,0,7488,0.076923,1,1,1,1,0.37443,-300,0,133.6052,133.6052,1,0,PASS
pusch_impact_20260726T140352Z,F52-E004,high_mobility,1248,0,6240,0.16667,1,3,1,1,0.010396,-300,0,71.6805,71.6805,1,0,PASS
pusch_impact_20260726T140352Z,F52-E005,phase_noise_256qam,624,78,7410,0.086538,1,1,1,1,0.0016754,-300,7.1029,70.9734,70.2631,1,0,PASS
pusch_impact_20260726T140352Z,F52-E006,high_rank_8layer,2496,0,29952,0.076923,1,1,1,4,0.0028084,0,0,67.437,67.437,1,0,PASS
pusch_impact_20260726T140352Z,F52-E007,configured_grant,624,0,7488,0.076923,1,1,1,1,0.0032902,-300,0,63.5128,63.5128,1,0,PASS
pusch_impact_20260726T140352Z,F52-E008,mu_pusch,624,0,7488,0.076923,1,1,1,1,0.017969,-300,0,71.855,71.855,1,0,PASS
pusch_impact_20260726T140352Z,F52-E009,transform_precoded,624,0,7488,0.076923,1,1,1,1,0.0031576,-300,0,62.1883,62.1883,1,0,PASS
pusch_impact_20260726T140352Z,F52-E010,uci_heavy,624,0,7488,0.076923,1,1,1,1,0.02096,-300,0,59.0223,59.0223,1,0,PASS
pusch_impact_20260726T140352Z,F52-E011,harq_edge,624,0,7488,0.076923,1,1,1,1,0.37867,-300,0,227.6517,227.6517,1,0,PASS
pusch_impact_20260726T140352Z,F52-E012,impairment_combo,624,78,7410,0.086538,1,1,1,1,0.00029258,-300,333.7918,186.986,153.6069,1,0,PASS
