FamilyID,ExperimentID,Variant,ScenarioScale,Runtime_ms,PeakMemory_MB,WaveformSamples,CandidateCount,ParallelMode,ArtifactDigest,Status
F53,F53-P01-B,baseline,1beam_1ue,465.1889,3689.0234375,0,1,serial,0c00d7c78ffea8f71cf1662b63be428b2f0e175e47339a89f93ef99c1f0c19eb,PASS
F53,F53-P01-T,treatment,1beam_1ue,364.3472,3689.0234375,0,1,serial,ff0b5486eb272fdad9959861f057001059d81e973e763db5fc2c219f53ea76f9,PASS
F53,F53-P02-B,baseline,1beam_1ue,213.0825,3689.0234375,0,1,serial,99926c2dca4c91a636c00dff794e46e47da30137ecc434c3a3552006ae373779,PASS
F53,F53-P02-T,treatment,1beam_1ue,196.2925,3689.0234375,0,1,serial,455af96f042b9d1db3e85777c5232ecca16054f39858d14a722f53c2f254b644,PASS
F53,F53-P03-B,baseline,1beam_1ue,198.8023,3689.0234375,0,1,serial,80991820c9dd70123a286607626cedaf6983d733b2ab08c421315e11d0e2e98b,PASS
F53,F53-P03-T,treatment,1beam_1ue,174.7831,3689.0234375,0,1,serial,16b6e5b5f0fc57f852d31481ad1eee1f9c3113813770f99f3ecd318777d0dfc8,PASS
F53,F53-P04-B,baseline,1beam_1ue,171.3611,3689.0234375,0,1,serial,cb0a671fecb21dac7d4496811f3eb6bf7695eebd3bb9527084eb9d6395a2fbf4,PASS
F53,F53-P04-T,treatment,1beam_1ue,182.1689,3689.0234375,0,1,serial,a24a17960f1efdc217ea285ebb9694117f4a82e71e81eddcf8ede5ceaf582816,PASS
F53,F53-P05-B,baseline,1beam_1ue,176.9926,3689.0234375,0,1,serial,bfbd30455eb499c1ce972e0cb5e50d896def2fb547ad29ffdec57ae9bdd00ca1,PASS
F53,F53-P05-T,treatment,1beam_1ue,196.2748,3689.0234375,0,1,serial,55ec0df399157aee250ff7859fec5ae851675b53049df6d6d3638ccfbddc39c8,PASS
F53,F53-P06-B,baseline,1beam_1ue,264.9815,3689.9921875,0,1,serial,b8c75735717926388c65d87a087cac6e36cc2073f9090fe33db17fb742e0092f,PASS
F53,F53-P06-T,treatment,1beam_1ue,239.887,3689.9921875,0,1,serial,729ab66c2bf09e88428a78c29132cb45405277aca8ccaba42f86b596c4940704,PASS
F54,F54-P01-B,baseline,1beam_1ue,213.2058,3689.9921875,0,1,serial,bee9f47e4b86358dc68c2533eeeae6f6e99d410182d4ac8e625c878d27f33a30,PASS
F54,F54-P01-T,treatment,1beam_1ue,223.7373,3689.9921875,0,1,serial,7ca6be7158bcc211609426aacc645726431a7f5b1c19f0790496af593f8d4780,PASS
F54,F54-P02-B,baseline,1beam_1ue,207.7941,3689.9921875,0,1,serial,d9f48ec2a2833d913edfb8909099370315cfb79cf9d459de4f581bca254d98e7,PASS
F54,F54-P02-T,treatment,1beam_1ue,202.6494,3689.95703125,0,1,serial,9b67724263174ff99f499ddc568531baf37e4bb346f74fcaac1bf4c33ebf1b0d,PASS
F54,F54-P03-B,baseline,1beam_1ue,187.4746,3689.95703125,0,1,serial,e2904278cd6d1dfeca6f57de126efc54a6b335489a7f58a74225775669a3ebd0,PASS
F54,F54-P03-T,treatment,1beam_1ue,203.9014,3689.9921875,0,1,serial,b31e9dd65347d87fad8b9ed66649fecf178537e9d34f749b842797f1040f9417,PASS
F54,F54-P04-B,baseline,1beam_1ue,193.034,3689.9921875,0,1,serial,01bdd0be048135b46830f34fb8bc8cad4cca5648b9a17b51c5ddb61f2bbb763b,PASS
F54,F54-P04-T,treatment,1beam_1ue,188.5404,3689.9921875,0,1,serial,6d896ef84196604e45a8cbfd4cf939165cdf201a0254ae58afdc0b8cc0eea33d,PASS
F54,F54-P05-B,baseline,1beam_1ue,199.7429,3689.9921875,0,1,serial,9df7791e5d005b7c262dad077c2502e5c6f822e9f182e3dc637b634d0116d7c3,PASS
F54,F54-P05-T,treatment,1beam_1ue,240.6476,3689.9921875,0,1,serial,4d2514588a411594d14de11254ae1affb2bd0456600e16db5c4cf68f720f11de,PASS
F54,F54-P06-B,baseline,1beam_1ue,195.3417,3689.9921875,0,1,serial,4dd7cbc473dbd77ac73cace00aa512266a0c6d3aee6ee7966479ade3821e55d6,PASS
F54,F54-P06-T,treatment,1beam_1ue,198.9824,3689.9921875,0,1,serial,5cf8c15df53170b5793d520c64f8d48457874b85eb32284320823eb0ea29d91e,PASS
F55,F55-P01-B,baseline,1beam_1ue,191.2851,3689.9921875,0,1,serial,5697346d974fe0e0ffcb481aae2feb844e1fcdf0398247da11d86bc1cb492758,PASS
F55,F55-P01-T,treatment,1beam_1ue,183.2147,3689.9921875,0,1,serial,d66a7482cf1681f3b2ccb35e56f9fc0f1250a7b84b30f5baf6bc7cd3f60db0f9,PASS
F55,F55-P02-B,baseline,1beam_1ue,220.9452,3686.89453125,0,1,serial,f9d5aa9d6d4eaa8c7cfe96bd68f1f9174a24aa7d7c52ac0663237814bdb6878f,PASS
F55,F55-P02-T,treatment,1beam_1ue,189.6676,3686.89453125,0,1,serial,6623c1553930008e1f18604fdbed778252839f8ff6d0de3310f4fd5636d427e0,PASS
F55,F55-P03-B,baseline,1beam_1ue,203.4532,3686.89453125,0,1,serial,59602c21e26bd4a38d15f0ed71c4593422f4cab35c5f1ec50a5ed035ab8c5135,PASS
F55,F55-P03-T,treatment,1beam_1ue,216.7737,3686.89453125,0,1,serial,1f041b585d06f32d7a7cc6ce56c11b0328b9d514f8a0af1dbfb2d58a427a7f7c,PASS
F55,F55-P04-B,baseline,1beam_1ue,218.1863,3686.89453125,0,1,serial,03254c005edd190c0884acd89ebb87c065a853e116f2269b1d2a1ba9f0cf725f,PASS
F55,F55-P04-T,treatment,1beam_1ue,193.8647,3686.89453125,0,1,serial,d78ad4e0919d2f2b0518e0e0ad442db3fcd2c3b9f948a10b64311d9ac7194c1e,PASS
F55,F55-P05-B,baseline,1beam_1ue,185.189,3686.8984375,0,1,serial,e48e7523197481d977e106afb88f900f35613a510e23274b3118dc9138c9d853,PASS
F55,F55-P05-T,treatment,1beam_1ue,195.211,3686.8984375,0,1,serial,d2d14cbd9fbd8a15b1b7576d4a288a77ce872ec850837c689c106e07e037dbe2,PASS
F55,F55-P06-B,baseline,1beam_1ue,190.113,3686.8984375,0,1,serial,30e3f56649347372b7c0f690a430bb57f668803ff6e1e2b101f6d920c97d7fdf,PASS
F55,F55-P06-T,treatment,1beam_1ue,212.9739,3686.8984375,0,1,serial,a46913fe7d2ae2d74caa9049dcbcfeb2756609d68e0d75e870ea3a74637aeb62,PASS
F56,F56-P01-B,baseline,1beam_1ue,65.6688,3686.8984375,960,1,serial,0c238a73f85512dd171b040732d9cf75be715db0fa926293c17be184847fcc7f,PASS
F56,F56-P01-T,treatment,8beam_64ue,74.943,3686.8984375,491520,512,serial,1a324bafec0684169dcbd9c074138f0171d3c54bab068336d01b38943aeaa564,PASS
F56,F56-P02-B,baseline,1beam_1ue,67.2283,3686.8984375,960,1,serial,7ac0463044c693e860e190776a1aa7e94690a612e7fac6599e60494357d3baa2,PASS
F56,F56-P02-T,treatment,8beam_64ue,69.5512,3686.8984375,491520,512,serial,eb38a14d5df983b8c09faf59a5dcb03fe32de2316105bdc13121103285ef280a,PASS
F56,F56-P03-B,baseline,1beam_1ue,70.2412,3686.8984375,960,1,serial,229421c7cf3bfd3a4f4c616db0888d1add020f2e890caf9c2256e1ee786979df,PASS
F56,F56-P03-T,treatment,8beam_64ue,63.8054,3686.8984375,491520,512,serial,8dbbdc73fe6c17606d34ec85f4e2da74adb97335321520e7695bf09a63749b34,PASS
F56,F56-P04-B,baseline,1beam_1ue,61.7103,3686.8984375,960,1,serial,35a8e1679ed69a3720ca22e06df9636ad97c8aeea076aaea70be952d120e4764,PASS
F56,F56-P04-T,treatment,8beam_64ue,64.298,3686.8984375,491520,512,serial,d30272c11a681ebcf5e48fb436c636f1752ebe2aad944d467deb1c610a959691,PASS
F56,F56-P05-B,baseline,1beam_1ue,66.6605,3686.8984375,960,1,serial,e3984f5c93e564e75a98693717454d2a6107d4387309511b9ee60a2eac6fc627,PASS
F56,F56-P05-T,treatment,8beam_64ue,64.1385,3686.8984375,491520,512,serial,2b4b0ba4e4fb4793b91c897e4ffc9cccd62f8f5b72b959815798c25801eaefa3,PASS
F56,F56-P06-B,baseline,1beam_1ue,59.5048,3686.8984375,960,1,serial,70c75fb039cf3358b357e4f2b03fba365c66e80041846467129aa71586c0be95,PASS
F56,F56-P06-T,treatment,8beam_64ue,60.26,3686.8984375,491520,512,serial,66a52fce6c03420c36134580533421f13e6206b20df4b1963483e5eef9e9b965,PASS
F57,F57-P01-B,baseline,1beam_1ue,61.1905,3686.8984375,960,1,serial,8c72eff53793194f01d7a55e23bd60f56afcf17e825c9517dc76b415eef9c9ca,PASS
F57,F57-P01-T,treatment,1beam_1ue,61.8651,3686.8984375,960,1,parallel,36dd0d289977770ef961ac4023c718b22620ba9dc8bead73f4799e3b717f2ae8,PASS
F57,F57-P02-B,baseline,1beam_1ue,73.5795,3686.8984375,960,1,serial,b636a31e72ba7d69582ca8ff05bbf1f543b37680bba4c5bf29de086ab27d3ce1,PASS
F57,F57-P02-T,treatment,1beam_1ue,63.0708,3686.8984375,960,1,parallel,7f93d3845ffb7037e822f8d6f8c62f44df9ee3cc8f9c7060ababc7c579090ae1,PASS
F57,F57-P03-B,baseline,1beam_1ue,66.5382,3686.8984375,960,1,serial,b3ce3a92afe56affaa650909b9db071c49e00be13f66d44ee86fe93906c2657e,PASS
F57,F57-P03-T,treatment,1beam_1ue,66.5723,3686.8984375,960,1,parallel,9472f4a929fa5b69ff1caf2d002aa8bcbd89e6c363a2999f4ab8cc9ef4e083fe,PASS
F57,F57-P04-B,baseline,1beam_1ue,68.4924,3686.8984375,960,1,serial,962d61f7997eda3dda263739ac87d08fc92953aabb42c54ff3bc9af86e47cb25,PASS
F57,F57-P04-T,treatment,1beam_1ue,63.9816,3686.8984375,960,1,parallel,c0f89ebaebaadfabd31ad9fa055d2e461db73c4cd938e787b72b2779b2dd22ad,PASS
F57,F57-P05-B,baseline,1beam_1ue,60.9656,3686.8984375,960,1,serial,9a16117cd6010f6ebcb3a147983d07965c73e643d887861efd018fbdadb3aeb0,PASS
F57,F57-P05-T,treatment,1beam_1ue,57.9132,3686.8984375,960,1,parallel,f77d01cc20d9e658e88345b5dd41f86a2525a3898b8e8540a2cb3c1dbbf1d075,PASS
F57,F57-P06-B,baseline,1beam_1ue,55.8632,3686.8984375,960,1,serial,92185b974037fd131c368379e6ab9cbca2c87388d4282cfe0b410cc60995803c,PASS
F57,F57-P06-T,treatment,1beam_1ue,54.2105,3686.8984375,960,1,parallel,0892ae8eeca83dd836ad40359a76cec746b9afecd0389cb3b0e4fc8ffed1ef07,PASS
F58,F58-P01-B,baseline,1beam_1ue,58.4211,3686.8984375,0,1,serial,be77df0a5aea2a92d113faceaeadb681a79a583f608e354085134137d512212c,PASS
F58,F58-P01-T,treatment,1beam_1ue,58.8133,3686.8984375,0,1,serial,9535a462c24f326aa80768c6111ac7afc290c8045a69846cb7f2c7c6cf9bfd76,PASS
F58,F58-P02-B,baseline,1beam_1ue,55.3185,3686.8984375,0,1,serial,049d0e2720b0d6365af63935a61b955e4d95edf3dc5ad99afbfa97e662e98581,PASS
F58,F58-P02-T,treatment,1beam_1ue,55.0398,3686.8984375,0,1,serial,1af2d4bc7b5c6fd67c5fa078bef7dc4f91006af41a70e101b28197352a512544,PASS
F58,F58-P03-B,baseline,1beam_1ue,56.3119,3686.8984375,0,1,serial,cebd51267b628d05c042a9a620a8e90bb086a8da9dfe2045f7ea0c6b2a6acef9,PASS
F58,F58-P03-T,treatment,1beam_1ue,55.1888,3686.8984375,0,1,serial,a0a7be2934c933ad72c01473f0e98c9c42eb0c85fb930828770cf4874b41829d,PASS
F58,F58-P04-B,baseline,1beam_1ue,54.719,3686.8984375,0,1,serial,3272e103ae88e7f6a53438f936fc66aa62dc3659af49e34f1c9d98f38f306e30,PASS
F58,F58-P04-T,treatment,1beam_1ue,53.6648,3686.8984375,0,1,serial,3bf086f1e696a183e233a3fe261c7571a26c4f37f7957156eacf6be64d4cc3f9,PASS
F58,F58-P05-B,baseline,1beam_1ue,54.302,3686.8984375,0,1,serial,912eb37622ab00d13a8dd561a46c8a300b4e4e4e07ee10d1612a3346a576e488,PASS
F58,F58-P05-T,treatment,1beam_1ue,63.5103,3686.8984375,0,1,serial,e8ab0598d984614e1add44fda37ec99ca4ae1f57229d7923e2ad756d293c66bd,PASS
F58,F58-P06-B,baseline,1beam_1ue,55.6012,3686.8984375,0,1,serial,73c43502f896e3e96c4f4548a1a17a451b69260182ade300012d706738db0548,PASS
F58,F58-P06-T,treatment,1beam_1ue,53.926,3686.8984375,0,1,serial,273d1f9b6076f95d2288105d29129e0edb92fc90921c5369d8f480f1c5213311,PASS
F59,F59-P01-B,baseline,1beam_1ue,53.9173,3686.8984375,0,1,serial,b793ff627e2351548cfb481489c6285081885ae7c2e3a600bd9303858d17aaec,PASS
F59,F59-P01-T,treatment,1beam_1ue,55.4023,3686.8984375,0,1,serial,7e651901c35e33231c6bbedb5de309940adf86b48e345d59824f8fd5fbcc3038,PASS
F59,F59-P02-B,baseline,1beam_1ue,54.6584,3686.8984375,0,1,serial,b31d34d3da66390131dd86910ff9d2c133482edf9ae181770044f2fd965133c2,PASS
F59,F59-P02-T,treatment,1beam_1ue,54.1473,3686.8984375,0,1,serial,c53fc6ae226d3c880baab0d2fc1b7cefd7a5352c10da95b4daeb5f9698d9dffe,PASS
F59,F59-P03-B,baseline,1beam_1ue,53.6941,3686.8984375,0,1,serial,4d5d409d8bc0b8f39c8d8ff79f9f09af7c85117e3d6e76fb1241200942c8d157,PASS
F59,F59-P03-T,treatment,1beam_1ue,54.252,3686.8984375,0,1,serial,b47b2124eda1bd302b4f325bd934cd7a5ad31ced452ea03ab12ac304a96e87ac,PASS
F59,F59-P04-B,baseline,1beam_1ue,53.2698,3686.8984375,0,1,serial,591129bc1e2cfd5ea8b68d6805b30ed07c5e0bc06f1764382f722739fac93d6b,PASS
F59,F59-P04-T,treatment,1beam_1ue,54.1837,3686.8984375,0,1,serial,17c048c06c79d76287d1beffbccd1cfe20cce22304efba3bc0dc251e6e323b8a,PASS
F59,F59-P05-B,baseline,1beam_1ue,53.3486,3686.8984375,0,1,serial,92cefaa3942dc6a099fd967ff5ac812cbffe09e44739b6b1e0f12449f9d8628e,PASS
F59,F59-P05-T,treatment,1beam_1ue,53.5757,3686.8984375,0,1,serial,343403c7330baa4ff5ab290109c0256075040450fc247047c536c23153728466,PASS
F59,F59-P06-B,baseline,1beam_1ue,53.8037,3686.8984375,0,1,serial,8856f0362272a2b89a1abcaa15814faeed9f5a03eb3520e7cbfae1ae4cee5fb0,PASS
F59,F59-P06-T,treatment,1beam_1ue,53.5966,3686.86328125,0,1,serial,61043967402a0bc46102c2973f73ca8ae056157b7c7b353eaf348c9101fe55f6,PASS
F60,F60-P01-B,baseline,1beam_1ue,54.5292,3686.86328125,0,1,serial,ddc63d94b428deee3367c5d727ad370e50afd7542023ebc18578e478b2840475,PASS
F60,F60-P01-T,treatment,1beam_1ue,54.1547,3686.86328125,0,1,serial,35444c84cf64c00c08a4dba5c7b0dddaf114390fadfb9e017b4b4f730a1e7775,PASS
F60,F60-P02-B,baseline,1beam_1ue,53.4961,3686.86328125,0,1,serial,34fe1b479730b960c1423693f18c76d5b9876a1864347620f53df5153f7399e9,PASS
F60,F60-P02-T,treatment,1beam_1ue,53.7638,3686.86328125,0,1,serial,79455a806c70fcbd65ea1ceb879c685653e5de6d50178c9bc7c1de60fd9376b2,PASS
F60,F60-P03-B,baseline,1beam_1ue,54.1194,3686.86328125,0,1,serial,5036eb58f581631f9753ec93550148e3e9cdd8cb80c4911c80d57e6d9fc82c33,PASS
F60,F60-P03-T,treatment,1beam_1ue,59.7719,3686.86328125,0,1,serial,d9d1e3e56470c0819d7cfde540d5c4a85920f7c1193202800e016bb7752dd414,PASS
F60,F60-P04-B,baseline,1beam_1ue,53.9958,3686.86328125,0,1,serial,2fc5f39ff9aae398f31eea6bc3d955f366b3fe4b169faab6b8c9854125e4821c,PASS
F60,F60-P04-T,treatment,1beam_1ue,54.903,3686.86328125,0,1,serial,af2e1c3f93739e943d9144a578b4b530f8902032e30f2c546325cb04e7b48a30,PASS
F60,F60-P05-B,baseline,1beam_1ue,55.7595,3686.86328125,0,1,serial,9b71b0f0ace284abb2f8bd418d149ab5ad18bc326ec3bcfa39d1bc1209cf6da9,PASS
F60,F60-P05-T,treatment,1beam_1ue,55.3195,3686.86328125,0,1,serial,887992ea7b4cea7b42075b184671cbc1e71d161a6df945b0eae5e04e86503e50,PASS
F60,F60-P06-B,baseline,1beam_1ue,54.0991,3686.86328125,0,1,serial,bcac712391db72d49994e2ebe5b7e95f7cd49b49afcd3845e6f1310d9aa2029a,PASS
F60,F60-P06-T,treatment,1beam_1ue,53.8092,3686.86328125,0,1,serial,3c2d24d113cca07cd49db21070c0f1ad8ae879ec6f47f187303cca592a578785,PASS
