ExperimentID,FamilyID,PairID,Variant,Stage,Trials,Errors,Probability,CILower,CIUpper,ConfidenceLevel,StopReason,Incomplete,Status
F55-P04-T,F55,F55-P04,treatment,E2E,1,0,1,0.206549314377237,1,0.95,factor=InterfererPowerOffset_dB;factor_value=5;paired_trial_complete,0,PASS
F55-P05-B,F55,F55-P05,baseline,E2E,1,0,1,0.206549314377237,1,0.95,factor=InterfererPowerOffset_dB;factor_value=-20;paired_trial_complete,0,PASS
F55-P05-T,F55,F55-P05,treatment,E2E,1,0,1,0.206549314377237,1,0.95,factor=InterfererPowerOffset_dB;factor_value=-10;paired_trial_complete,0,PASS
F55-P06-B,F55,F55-P06,baseline,E2E,1,0,1,0.206549314377237,1,0.95,factor=InterfererPowerOffset_dB;factor_value=-20;paired_trial_complete,0,PASS
F55-P06-T,F55,F55-P06,treatment,E2E,1,0,1,0.206549314377237,1,0.95,factor=InterfererPowerOffset_dB;factor_value=-5;paired_trial_complete,0,PASS
F56-P01-B,F56,F56-P01,baseline,SOFTWARE,1,0,1,0.206549314377237,1,0.95,factor=ScenarioScale;factor_value=1beam_1ue;paired_trial_complete,0,PASS
F56-P01-T,F56,F56-P01,treatment,SOFTWARE,1,0,1,0.206549314377237,1,0.95,factor=ScenarioScale;factor_value=8beam_64ue;paired_trial_complete,0,PASS
F56-P02-B,F56,F56-P02,baseline,SOFTWARE,1,0,1,0.206549314377237,1,0.95,factor=ScenarioScale;factor_value=1beam_1ue;paired_trial_complete,0,PASS
F56-P02-T,F56,F56-P02,treatment,SOFTWARE,1,0,1,0.206549314377237,1,0.95,factor=ScenarioScale;factor_value=8beam_64ue;paired_trial_complete,0,PASS
F56-P03-B,F56,F56-P03,baseline,SOFTWARE,1,0,1,0.206549314377237,1,0.95,factor=ScenarioScale;factor_value=1beam_1ue;paired_trial_complete,0,PASS
F56-P03-T,F56,F56-P03,treatment,SOFTWARE,1,0,1,0.206549314377237,1,0.95,factor=ScenarioScale;factor_value=8beam_64ue;paired_trial_complete,0,PASS
F56-P04-B,F56,F56-P04,baseline,SOFTWARE,1,0,1,0.206549314377237,1,0.95,factor=ScenarioScale;factor_value=1beam_1ue;paired_trial_complete,0,PASS
F56-P04-T,F56,F56-P04,treatment,SOFTWARE,1,0,1,0.206549314377237,1,0.95,factor=ScenarioScale;factor_value=8beam_64ue;paired_trial_complete,0,PASS
F56-P05-B,F56,F56-P05,baseline,SOFTWARE,1,0,1,0.206549314377237,1,0.95,factor=ScenarioScale;factor_value=1beam_1ue;paired_trial_complete,0,PASS
F56-P05-T,F56,F56-P05,treatment,SOFTWARE,1,0,1,0.206549314377237,1,0.95,factor=ScenarioScale;factor_value=8beam_64ue;paired_trial_complete,0,PASS
F56-P06-B,F56,F56-P06,baseline,SOFTWARE,1,0,1,0.206549314377237,1,0.95,factor=ScenarioScale;factor_value=1beam_1ue;paired_trial_complete,0,PASS
F56-P06-T,F56,F56-P06,treatment,SOFTWARE,1,0,1,0.206549314377237,1,0.95,factor=ScenarioScale;factor_value=8beam_64ue;paired_trial_complete,0,PASS
F57-P01-B,F57,F57-P01,baseline,SOFTWARE,1,0,1,0.206549314377237,1,0.95,factor=ExecutionMode;factor_value=serial;paired_trial_complete,0,PASS
F57-P01-T,F57,F57-P01,treatment,SOFTWARE,1,0,1,0.206549314377237,1,0.95,factor=ExecutionMode;factor_value=parallel;paired_trial_complete,0,PASS
F57-P02-B,F57,F57-P02,baseline,SOFTWARE,1,0,1,0.206549314377237,1,0.95,factor=ExecutionMode;factor_value=serial;paired_trial_complete,0,PASS
F57-P02-T,F57,F57-P02,treatment,SOFTWARE,1,0,1,0.206549314377237,1,0.95,factor=ExecutionMode;factor_value=parallel;paired_trial_complete,0,PASS
F57-P03-B,F57,F57-P03,baseline,SOFTWARE,1,0,1,0.206549314377237,1,0.95,factor=ExecutionMode;factor_value=serial;paired_trial_complete,0,PASS
F57-P03-T,F57,F57-P03,treatment,SOFTWARE,1,0,1,0.206549314377237,1,0.95,factor=ExecutionMode;factor_value=parallel;paired_trial_complete,0,PASS
F57-P04-B,F57,F57-P04,baseline,SOFTWARE,1,0,1,0.206549314377237,1,0.95,factor=ExecutionMode;factor_value=serial;paired_trial_complete,0,PASS
F57-P04-T,F57,F57-P04,treatment,SOFTWARE,1,0,1,0.206549314377237,1,0.95,factor=ExecutionMode;factor_value=parallel;paired_trial_complete,0,PASS
F57-P05-B,F57,F57-P05,baseline,SOFTWARE,1,0,1,0.206549314377237,1,0.95,factor=ExecutionMode;factor_value=serial;paired_trial_complete,0,PASS
F57-P05-T,F57,F57-P05,treatment,SOFTWARE,1,0,1,0.206549314377237,1,0.95,factor=ExecutionMode;factor_value=parallel;paired_trial_complete,0,PASS
F57-P06-B,F57,F57-P06,baseline,SOFTWARE,1,0,1,0.206549314377237,1,0.95,factor=ExecutionMode;factor_value=serial;paired_trial_complete,0,PASS
F57-P06-T,F57,F57-P06,treatment,SOFTWARE,1,0,1,0.206549314377237,1,0.95,factor=ExecutionMode;factor_value=parallel;paired_trial_complete,0,PASS
F58-P01-B,F58,F58-P01,baseline,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=four_step;paired_trial_complete,0,PASS
F58-P01-T,F58,F58-P01,treatment,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=two_step;paired_trial_complete,0,PASS
F58-P02-B,F58,F58-P02,baseline,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=four_step;paired_trial_complete,0,PASS
F58-P02-T,F58,F58-P02,treatment,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=two_step;paired_trial_complete,0,PASS
F58-P03-B,F58,F58-P03,baseline,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=four_step;paired_trial_complete,0,PASS
F58-P03-T,F58,F58-P03,treatment,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=two_step;paired_trial_complete,0,PASS
F58-P04-B,F58,F58-P04,baseline,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=four_step;paired_trial_complete,0,PASS
F58-P04-T,F58,F58-P04,treatment,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=two_step;paired_trial_complete,0,PASS
F58-P05-B,F58,F58-P05,baseline,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=four_step;paired_trial_complete,0,PASS
F58-P05-T,F58,F58-P05,treatment,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=two_step;paired_trial_complete,0,PASS
F58-P06-B,F58,F58-P06,baseline,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=four_step;paired_trial_complete,0,PASS
F58-P06-T,F58,F58-P06,treatment,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=two_step;paired_trial_complete,0,PASS
F59-P01-B,F59,F59-P01,baseline,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=four_step;paired_trial_complete,0,PASS
F59-P01-T,F59,F59-P01,treatment,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=cfra;paired_trial_complete,0,PASS
F59-P02-B,F59,F59-P02,baseline,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=four_step;paired_trial_complete,0,PASS
F59-P02-T,F59,F59-P02,treatment,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=bfr;paired_trial_complete,0,PASS
F59-P03-B,F59,F59-P03,baseline,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=four_step;paired_trial_complete,0,PASS
F59-P03-T,F59,F59-P03,treatment,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=sul;paired_trial_complete,0,PASS
F59-P04-B,F59,F59-P04,baseline,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=four_step;paired_trial_complete,0,PASS
F59-P04-T,F59,F59-P04,treatment,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=cfra;paired_trial_complete,0,PASS
F59-P05-B,F59,F59-P05,baseline,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=four_step;paired_trial_complete,0,PASS
F59-P05-T,F59,F59-P05,treatment,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=bfr;paired_trial_complete,0,PASS
F59-P06-B,F59,F59-P06,baseline,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=four_step;paired_trial_complete,0,PASS
F59-P06-T,F59,F59-P06,treatment,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=sul;paired_trial_complete,0,PASS
F60-P01-B,F60,F60-P01,baseline,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=four_step;paired_trial_complete,0,PASS
F60-P01-T,F60,F60-P01,treatment,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=ntn;paired_trial_complete,0,PASS
F60-P02-B,F60,F60-P02,baseline,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=four_step;paired_trial_complete,0,PASS
F60-P02-T,F60,F60-P02,treatment,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=redcap;paired_trial_complete,0,PASS
F60-P03-B,F60,F60-P03,baseline,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=four_step;paired_trial_complete,0,PASS
F60-P03-T,F60,F60-P03,treatment,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=eredcap;paired_trial_complete,0,PASS
F60-P04-B,F60,F60-P04,baseline,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=four_step;paired_trial_complete,0,PASS
F60-P04-T,F60,F60-P04,treatment,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=ntn;paired_trial_complete,0,PASS
F60-P05-B,F60,F60-P05,baseline,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=four_step;paired_trial_complete,0,PASS
F60-P05-T,F60,F60-P05,treatment,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=redcap;paired_trial_complete,0,PASS
F60-P06-B,F60,F60-P06,baseline,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=four_step;paired_trial_complete,0,PASS
F60-P06-T,F60,F60-P06,treatment,CAPABILITY_GATE,1,0,1,0.206549314377237,1,0.95,factor=RequestedProcedure;factor_value=eredcap;paired_trial_complete,0,PASS
