Entity,EntityType,EntityID,Domain,Direction,Frame,Slot,Symbol,TimestampSim_ms,UEID,CellID,BaseStationID,RNTI,PRBCount,ActiveBWFraction,ActiveRank,ActiveTxRUCount,ControlMonitoringLoad,TxPower_dBm,RxPowerEst_dBm,State,Duration_s,Power_W,Energy_J,SuccessfulBits,RFChainCount,BBProcessingEnergy_J,SourceArtifact,Status
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,25,NaN,NaN,25,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,25,SSB_PBCH,DL,1,1,not_applicable,0,25,NaN,NaN,25,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,26,NaN,NaN,26,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,26,SSB_PBCH,DL,1,1,not_applicable,0,26,NaN,NaN,26,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,27,NaN,NaN,27,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,27,SSB_PBCH,DL,1,1,not_applicable,0,27,NaN,NaN,27,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,28,NaN,NaN,28,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,28,SSB_PBCH,DL,1,1,not_applicable,0,28,NaN,NaN,28,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,29,NaN,NaN,29,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,29,SSB_PBCH,DL,1,1,not_applicable,0,29,NaN,NaN,29,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,30,NaN,NaN,30,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,30,SSB_PBCH,DL,1,1,not_applicable,0,30,NaN,NaN,30,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,31,NaN,NaN,31,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,31,SSB_PBCH,DL,1,1,not_applicable,0,31,NaN,NaN,31,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,32,NaN,NaN,32,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,32,SSB_PBCH,DL,1,1,not_applicable,0,32,NaN,NaN,32,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,33,NaN,NaN,33,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,33,SSB_PBCH,DL,1,1,not_applicable,0,33,NaN,NaN,33,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,34,NaN,NaN,34,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,34,SSB_PBCH,DL,1,1,not_applicable,0,34,NaN,NaN,34,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,35,NaN,NaN,35,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,35,SSB_PBCH,DL,1,1,not_applicable,0,35,NaN,NaN,35,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,36,NaN,NaN,36,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,36,SSB_PBCH,DL,1,1,not_applicable,0,36,NaN,NaN,36,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,37,NaN,NaN,37,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,37,SSB_PBCH,DL,1,1,not_applicable,0,37,NaN,NaN,37,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,38,NaN,NaN,38,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,38,SSB_PBCH,DL,1,1,not_applicable,0,38,NaN,NaN,38,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,39,NaN,NaN,39,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,39,SSB_PBCH,DL,1,1,not_applicable,0,39,NaN,NaN,39,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,40,NaN,NaN,40,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,40,SSB_PBCH,DL,1,1,not_applicable,0,40,NaN,NaN,40,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,41,NaN,NaN,41,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,41,SSB_PBCH,DL,1,1,not_applicable,0,41,NaN,NaN,41,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,42,NaN,NaN,42,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,42,SSB_PBCH,DL,1,1,not_applicable,0,42,NaN,NaN,42,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,43,NaN,NaN,43,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,43,SSB_PBCH,DL,1,1,not_applicable,0,43,NaN,NaN,43,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,44,NaN,NaN,44,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,44,SSB_PBCH,DL,1,1,not_applicable,0,44,NaN,NaN,44,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,45,NaN,NaN,45,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,45,SSB_PBCH,DL,1,1,not_applicable,0,45,NaN,NaN,45,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,46,NaN,NaN,46,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,46,SSB_PBCH,DL,1,1,not_applicable,0,46,NaN,NaN,46,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,47,NaN,NaN,47,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,47,SSB_PBCH,DL,1,1,not_applicable,0,47,NaN,NaN,47,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,48,NaN,NaN,48,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,48,SSB_PBCH,DL,1,1,not_applicable,0,48,NaN,NaN,48,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,49,NaN,NaN,49,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,49,SSB_PBCH,DL,1,1,not_applicable,0,49,NaN,NaN,49,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
gNB,cell,NaN,SSB_PBCH,DL,1,1,not_applicable,0,50,NaN,NaN,50,NaN,1,NaN,2,1,46,NaN,active_tx,0.0005,333.744905872428,0.166872452936214,0,2,0.01,air_interface/csv/pbch_trials.csv,PASS
UE,ue,50,SSB_PBCH,DL,1,1,not_applicable,0,50,NaN,NaN,50,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/pbch_trials.csv,PASS
UE,ue,1,PRACH,UL,1,7,not_applicable,3,1,NaN,NaN,1,NaN,1,NaN,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/prach_trials.csv,PASS
gNB,cell,NaN,PRACH,UL,1,7,not_applicable,3,1,NaN,NaN,1,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,220,0.11,0,2,0.01,air_interface/csv/prach_trials.csv,PASS
UE,ue,2,PRACH,UL,1,7,not_applicable,3,2,NaN,NaN,2,NaN,1,NaN,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/prach_trials.csv,PASS
gNB,cell,NaN,PRACH,UL,1,7,not_applicable,3,2,NaN,NaN,2,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,220,0.11,0,2,0.01,air_interface/csv/prach_trials.csv,PASS
UE,ue,3,PRACH,UL,1,7,not_applicable,3,3,NaN,NaN,3,NaN,1,NaN,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/prach_trials.csv,PASS
gNB,cell,NaN,PRACH,UL,1,7,not_applicable,3,3,NaN,NaN,3,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,220,0.11,0,2,0.01,air_interface/csv/prach_trials.csv,PASS
UE,ue,4,PRACH,UL,1,7,not_applicable,3,4,NaN,NaN,4,NaN,1,NaN,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/prach_trials.csv,PASS
gNB,cell,NaN,PRACH,UL,1,7,not_applicable,3,4,NaN,NaN,4,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,220,0.11,0,2,0.01,air_interface/csv/prach_trials.csv,PASS
UE,ue,5,PRACH,UL,1,7,not_applicable,3,5,NaN,NaN,5,NaN,1,NaN,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/prach_trials.csv,PASS
gNB,cell,NaN,PRACH,UL,1,7,not_applicable,3,5,NaN,NaN,5,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,220,0.11,0,2,0.01,air_interface/csv/prach_trials.csv,PASS
UE,ue,6,PRACH,UL,1,7,not_applicable,3,6,NaN,NaN,6,NaN,1,NaN,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/prach_trials.csv,PASS
gNB,cell,NaN,PRACH,UL,1,7,not_applicable,3,6,NaN,NaN,6,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,220,0.11,0,2,0.01,air_interface/csv/prach_trials.csv,PASS
UE,ue,7,PRACH,UL,1,7,not_applicable,3,7,NaN,NaN,7,NaN,1,NaN,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/prach_trials.csv,PASS
gNB,cell,NaN,PRACH,UL,1,7,not_applicable,3,7,NaN,NaN,7,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,220,0.11,0,2,0.01,air_interface/csv/prach_trials.csv,PASS
UE,ue,8,PRACH,UL,1,7,not_applicable,3,8,NaN,NaN,8,NaN,1,NaN,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/prach_trials.csv,PASS
gNB,cell,NaN,PRACH,UL,1,7,not_applicable,3,8,NaN,NaN,8,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,220,0.11,0,2,0.01,air_interface/csv/prach_trials.csv,PASS
UE,ue,9,PRACH,UL,1,7,not_applicable,3,9,NaN,NaN,9,NaN,1,NaN,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/prach_trials.csv,PASS
gNB,cell,NaN,PRACH,UL,1,7,not_applicable,3,9,NaN,NaN,9,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,220,0.11,0,2,0.01,air_interface/csv/prach_trials.csv,PASS
UE,ue,10,PRACH,UL,1,7,not_applicable,3,10,NaN,NaN,10,NaN,1,NaN,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/prach_trials.csv,PASS
gNB,cell,NaN,PRACH,UL,1,7,not_applicable,3,10,NaN,NaN,10,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,220,0.11,0,2,0.01,air_interface/csv/prach_trials.csv,PASS
UE,ue,11,PRACH,UL,1,7,not_applicable,3,11,NaN,NaN,11,NaN,1,NaN,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/prach_trials.csv,PASS
gNB,cell,NaN,PRACH,UL,1,7,not_applicable,3,11,NaN,NaN,11,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,220,0.11,0,2,0.01,air_interface/csv/prach_trials.csv,PASS
UE,ue,12,PRACH,UL,1,7,not_applicable,3,12,NaN,NaN,12,NaN,1,NaN,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/prach_trials.csv,PASS
gNB,cell,NaN,PRACH,UL,1,7,not_applicable,3,12,NaN,NaN,12,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,220,0.11,0,2,0.01,air_interface/csv/prach_trials.csv,PASS
UE,ue,13,PRACH,UL,1,7,not_applicable,3,13,NaN,NaN,13,NaN,1,NaN,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/prach_trials.csv,PASS
gNB,cell,NaN,PRACH,UL,1,7,not_applicable,3,13,NaN,NaN,13,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,220,0.11,0,2,0.01,air_interface/csv/prach_trials.csv,PASS
UE,ue,14,PRACH,UL,1,7,not_applicable,3,14,NaN,NaN,14,NaN,1,NaN,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/prach_trials.csv,PASS
gNB,cell,NaN,PRACH,UL,1,7,not_applicable,3,14,NaN,NaN,14,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,220,0.11,0,2,0.01,air_interface/csv/prach_trials.csv,PASS
UE,ue,15,PRACH,UL,1,7,not_applicable,3,15,NaN,NaN,15,NaN,1,NaN,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/prach_trials.csv,PASS
gNB,cell,NaN,PRACH,UL,1,7,not_applicable,3,15,NaN,NaN,15,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,220,0.11,0,2,0.01,air_interface/csv/prach_trials.csv,PASS
UE,ue,16,PRACH,UL,1,7,not_applicable,3,16,NaN,NaN,16,NaN,1,NaN,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/prach_trials.csv,PASS
gNB,cell,NaN,PRACH,UL,1,7,not_applicable,3,16,NaN,NaN,16,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,220,0.11,0,2,0.01,air_interface/csv/prach_trials.csv,PASS
UE,ue,17,PRACH,UL,1,7,not_applicable,3,17,NaN,NaN,17,NaN,1,NaN,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/prach_trials.csv,PASS
gNB,cell,NaN,PRACH,UL,1,7,not_applicable,3,17,NaN,NaN,17,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,220,0.11,0,2,0.01,air_interface/csv/prach_trials.csv,PASS
UE,ue,18,PRACH,UL,1,7,not_applicable,3,18,NaN,NaN,18,NaN,1,NaN,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/prach_trials.csv,PASS
gNB,cell,NaN,PRACH,UL,1,7,not_applicable,3,18,NaN,NaN,18,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,220,0.11,0,2,0.01,air_interface/csv/prach_trials.csv,PASS
UE,ue,19,PRACH,UL,1,7,not_applicable,3,19,NaN,NaN,19,NaN,1,NaN,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/prach_trials.csv,PASS
gNB,cell,NaN,PRACH,UL,1,7,not_applicable,3,19,NaN,NaN,19,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,220,0.11,0,2,0.01,air_interface/csv/prach_trials.csv,PASS
UE,ue,20,PRACH,UL,1,7,not_applicable,3,20,NaN,NaN,20,NaN,1,NaN,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/prach_trials.csv,PASS
gNB,cell,NaN,PRACH,UL,1,7,not_applicable,3,20,NaN,NaN,20,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,220,0.11,0,2,0.01,air_interface/csv/prach_trials.csv,PASS
UE,ue,21,PRACH,UL,1,7,not_applicable,3,21,NaN,NaN,21,NaN,1,NaN,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/prach_trials.csv,PASS
gNB,cell,NaN,PRACH,UL,1,7,not_applicable,3,21,NaN,NaN,21,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,220,0.11,0,2,0.01,air_interface/csv/prach_trials.csv,PASS
UE,ue,22,PRACH,UL,1,7,not_applicable,3,22,NaN,NaN,22,NaN,1,NaN,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/prach_trials.csv,PASS
gNB,cell,NaN,PRACH,UL,1,7,not_applicable,3,22,NaN,NaN,22,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,220,0.11,0,2,0.01,air_interface/csv/prach_trials.csv,PASS
UE,ue,23,PRACH,UL,1,7,not_applicable,3,23,NaN,NaN,23,NaN,1,NaN,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/prach_trials.csv,PASS
gNB,cell,NaN,PRACH,UL,1,7,not_applicable,3,23,NaN,NaN,23,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,220,0.11,0,2,0.01,air_interface/csv/prach_trials.csv,PASS
UE,ue,24,PRACH,UL,1,7,not_applicable,3,24,NaN,NaN,24,NaN,1,NaN,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/prach_trials.csv,PASS
gNB,cell,NaN,PRACH,UL,1,7,not_applicable,3,24,NaN,NaN,24,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,220,0.11,0,2,0.01,air_interface/csv/prach_trials.csv,PASS
UE,ue,25,PRACH,UL,1,7,not_applicable,3,25,NaN,NaN,25,NaN,1,NaN,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/prach_trials.csv,PASS
gNB,cell,NaN,PRACH,UL,1,7,not_applicable,3,25,NaN,NaN,25,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,220,0.11,0,2,0.01,air_interface/csv/prach_trials.csv,PASS
UE,ue,26,PRACH,UL,1,7,not_applicable,3,26,NaN,NaN,26,NaN,1,NaN,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/prach_trials.csv,PASS
gNB,cell,NaN,PRACH,UL,1,7,not_applicable,3,26,NaN,NaN,26,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,220,0.11,0,2,0.01,air_interface/csv/prach_trials.csv,PASS
UE,ue,27,PRACH,UL,1,7,not_applicable,3,27,NaN,NaN,27,NaN,1,NaN,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/prach_trials.csv,PASS
gNB,cell,NaN,PRACH,UL,1,7,not_applicable,3,27,NaN,NaN,27,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,220,0.11,0,2,0.01,air_interface/csv/prach_trials.csv,PASS
UE,ue,28,PRACH,UL,1,7,not_applicable,3,28,NaN,NaN,28,NaN,1,NaN,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/prach_trials.csv,PASS
gNB,cell,NaN,PRACH,UL,1,7,not_applicable,3,28,NaN,NaN,28,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,220,0.11,0,2,0.01,air_interface/csv/prach_trials.csv,PASS
UE,ue,29,PRACH,UL,1,7,not_applicable,3,29,NaN,NaN,29,NaN,1,NaN,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/prach_trials.csv,PASS
gNB,cell,NaN,PRACH,UL,1,7,not_applicable,3,29,NaN,NaN,29,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,220,0.11,0,2,0.01,air_interface/csv/prach_trials.csv,PASS
UE,ue,30,PRACH,UL,1,7,not_applicable,3,30,NaN,NaN,30,NaN,1,NaN,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/prach_trials.csv,PASS
gNB,cell,NaN,PRACH,UL,1,7,not_applicable,3,30,NaN,NaN,30,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,220,0.11,0,2,0.01,air_interface/csv/prach_trials.csv,PASS
UE,ue,31,PRACH,UL,1,7,not_applicable,3,31,NaN,NaN,31,NaN,1,NaN,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/prach_trials.csv,PASS
gNB,cell,NaN,PRACH,UL,1,7,not_applicable,3,31,NaN,NaN,31,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,220,0.11,0,2,0.01,air_interface/csv/prach_trials.csv,PASS
UE,ue,32,PRACH,UL,1,7,not_applicable,3,32,NaN,NaN,32,NaN,1,NaN,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/prach_trials.csv,PASS
gNB,cell,NaN,PRACH,UL,1,7,not_applicable,3,32,NaN,NaN,32,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,220,0.11,0,2,0.01,air_interface/csv/prach_trials.csv,PASS
UE,ue,33,PRACH,UL,1,7,not_applicable,3,33,NaN,NaN,33,NaN,1,NaN,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/prach_trials.csv,PASS
gNB,cell,NaN,PRACH,UL,1,7,not_applicable,3,33,NaN,NaN,33,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,220,0.11,0,2,0.01,air_interface/csv/prach_trials.csv,PASS
UE,ue,34,PRACH,UL,1,7,not_applicable,3,34,NaN,NaN,34,NaN,1,NaN,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/prach_trials.csv,PASS
gNB,cell,NaN,PRACH,UL,1,7,not_applicable,3,34,NaN,NaN,34,NaN,1,NaN,0,0,NaN,NaN,active_rx,0.0005,220,0.11,0,2,0.01,air_interface/csv/prach_trials.csv,PASS
UE,ue,35,PRACH,UL,1,7,not_applicable,3,35,NaN,NaN,35,NaN,1,NaN,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/prach_trials.csv,PASS
