ExperimentID,FamilyID,PairID,Variant,TrialIndex,Seed,PayloadID,ChannelRealizationID,NoiseRealizationID,Direction,Outcome,Latency_ms,DeliveredBits,DroppedBits,HARQAttempts,Runtime_ms,Status,ExecutionBackend,ApproximationMode,EvidenceClass
F60-P04-T,F60,F60-P04,treatment,1,89,PAY60-04,CH60-04,NO60-04,UL,invariant_pass,4.2691,800,0,1,4.2691,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F60-P05-B,F60,F60-P05,baseline,1,131,PAY60-05,CH60-05,NO60-05,UL,invariant_pass,3.9642,800,0,1,3.9642,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F60-P05-T,F60,F60-P05,treatment,1,131,PAY60-05,CH60-05,NO60-05,UL,invariant_pass,3.8178,800,0,1,3.8178,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F60-P06-B,F60,F60-P06,baseline,1,197,PAY60-06,CH60-06,NO60-06,UL,invariant_pass,4.5868,800,0,1,4.5868,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F60-P06-T,F60,F60-P06,treatment,1,197,PAY60-06,CH60-06,NO60-06,UL,invariant_pass,3.9515,800,0,1,3.9515,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F61-P01-B,F61,F61-P01,baseline,1,11,PAY61-01,CH61-01,NO61-01,DL,invariant_pass,3.7323,800,0,1,3.7323,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F61-P01-T,F61,F61-P01,treatment,1,11,PAY61-01,CH61-01,NO61-01,DL,invariant_pass,3.9267,800,0,1,3.9267,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F61-P02-B,F61,F61-P02,baseline,1,23,PAY61-02,CH61-02,NO61-02,DL,invariant_pass,3.5825,800,0,1,3.5825,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F61-P02-T,F61,F61-P02,treatment,1,23,PAY61-02,CH61-02,NO61-02,DL,invariant_pass,3.8962,800,0,1,3.8962,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F61-P03-B,F61,F61-P03,baseline,1,47,PAY61-03,CH61-03,NO61-03,DL,invariant_pass,4.1008,800,0,1,4.1008,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F61-P03-T,F61,F61-P03,treatment,1,47,PAY61-03,CH61-03,NO61-03,DL,invariant_pass,5.0683,800,0,1,5.0683,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F61-P04-B,F61,F61-P04,baseline,1,89,PAY61-04,CH61-04,NO61-04,DL,invariant_pass,4.233,800,0,1,4.233,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F61-P04-T,F61,F61-P04,treatment,1,89,PAY61-04,CH61-04,NO61-04,DL,invariant_pass,3.8695,800,0,1,3.8695,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F61-P05-B,F61,F61-P05,baseline,1,131,PAY61-05,CH61-05,NO61-05,DL,invariant_pass,4.3666,800,0,1,4.3666,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F61-P05-T,F61,F61-P05,treatment,1,131,PAY61-05,CH61-05,NO61-05,DL,invariant_pass,3.7285,800,0,1,3.7285,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F61-P06-B,F61,F61-P06,baseline,1,197,PAY61-06,CH61-06,NO61-06,DL,invariant_pass,3.6763,800,0,1,3.6763,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F61-P06-T,F61,F61-P06,treatment,1,197,PAY61-06,CH61-06,NO61-06,DL,invariant_pass,4.2401,800,0,1,4.2401,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F62-P01-B,F62,F62-P01,baseline,1,11,PAY62-01,CH62-01,NO62-01,UL,invariant_pass,23.6282,970,0,1,23.6282,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F62-P01-T,F62,F62-P01,treatment,1,11,PAY62-01,CH62-01,NO62-01,UL,invariant_pass,2.2692,906,0,1,2.2692,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F62-P02-B,F62,F62-P02,baseline,1,23,PAY62-02,CH62-02,NO62-02,UL,invariant_pass,2.398,970,0,1,2.398,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F62-P02-T,F62,F62-P02,treatment,1,23,PAY62-02,CH62-02,NO62-02,UL,invariant_pass,2.1361,906,0,1,2.1361,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F62-P03-B,F62,F62-P03,baseline,1,47,PAY62-03,CH62-03,NO62-03,UL,invariant_pass,3.2065,970,0,1,3.2065,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F62-P03-T,F62,F62-P03,treatment,1,47,PAY62-03,CH62-03,NO62-03,UL,invariant_pass,2,906,0,1,1.9694,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F62-P04-B,F62,F62-P04,baseline,1,89,PAY62-04,CH62-04,NO62-04,UL,invariant_pass,2,969,0,1,1.6873,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F62-P04-T,F62,F62-P04,treatment,1,89,PAY62-04,CH62-04,NO62-04,UL,invariant_pass,2,905,0,1,1.591,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F62-P05-B,F62,F62-P05,baseline,1,131,PAY62-05,CH62-05,NO62-05,UL,invariant_pass,2,969,0,1,1.6006,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F62-P05-T,F62,F62-P05,treatment,1,131,PAY62-05,CH62-05,NO62-05,UL,invariant_pass,2,905,0,1,1.9516,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F62-P06-B,F62,F62-P06,baseline,1,197,PAY62-06,CH62-06,NO62-06,UL,invariant_pass,2,969,0,1,1.538,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F62-P06-T,F62,F62-P06,treatment,1,197,PAY62-06,CH62-06,NO62-06,UL,invariant_pass,2,910,0,1,1.4115,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F63-P01-B,F63,F63-P01,baseline,1,11,PAY63-01,CH63-01,NO63-01,DL,invariant_pass,3,964,0,1,1.3992,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F63-P01-T,F63,F63-P01,treatment,1,11,PAY63-01,CH63-01,NO63-01,DL,invariant_pass,3,868,0,1,1.4817,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F63-P02-B,F63,F63-P02,baseline,1,23,PAY63-02,CH63-02,NO63-02,DL,invariant_pass,3,963,0,1,1.7337,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F63-P02-T,F63,F63-P02,treatment,1,23,PAY63-02,CH63-02,NO63-02,DL,invariant_pass,3,867,0,1,1.4412,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F63-P03-B,F63,F63-P03,baseline,1,47,PAY63-03,CH63-03,NO63-03,DL,invariant_pass,3,962,0,1,1.3666,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F63-P03-T,F63,F63-P03,treatment,1,47,PAY63-03,CH63-03,NO63-03,DL,invariant_pass,3,866,0,1,1.4495,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F63-P04-B,F63,F63-P04,baseline,1,89,PAY63-04,CH63-04,NO63-04,DL,invariant_pass,3,962,0,1,1.6924,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F63-P04-T,F63,F63-P04,treatment,1,89,PAY63-04,CH63-04,NO63-04,DL,invariant_pass,3,866,0,1,1.5509,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F63-P05-B,F63,F63-P05,baseline,1,131,PAY63-05,CH63-05,NO63-05,DL,invariant_pass,3,962,0,1,1.3898,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F63-P05-T,F63,F63-P05,treatment,1,131,PAY63-05,CH63-05,NO63-05,DL,invariant_pass,3,866,0,1,1.6494,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F63-P06-B,F63,F63-P06,baseline,1,197,PAY63-06,CH63-06,NO63-06,DL,invariant_pass,3,961,0,1,1.5352,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F63-P06-T,F63,F63-P06,treatment,1,197,PAY63-06,CH63-06,NO63-06,DL,invariant_pass,3,865,0,1,1.7282,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F64-P01-B,F64,F64-P01,baseline,1,11,PAY64-01,CH64-01,NO64-01,UL,invariant_pass,4,993,0,1,1.431,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F64-P01-T,F64,F64-P01,treatment,1,11,PAY64-01,CH64-01,NO64-01,UL,invariant_pass,4,897,0,1,1.4974,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F64-P02-B,F64,F64-P02,baseline,1,23,PAY64-02,CH64-02,NO64-02,UL,invariant_pass,4,993,0,1,1.4105,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F64-P02-T,F64,F64-P02,treatment,1,23,PAY64-02,CH64-02,NO64-02,UL,invariant_pass,4,902,0,1,1.7465,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F64-P03-B,F64,F64-P03,baseline,1,47,PAY64-03,CH64-03,NO64-03,UL,invariant_pass,4,996,0,1,1.656,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F64-P03-T,F64,F64-P03,treatment,1,47,PAY64-03,CH64-03,NO64-03,UL,invariant_pass,4,900,0,1,1.9835,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F64-P04-B,F64,F64-P04,baseline,1,89,PAY64-04,CH64-04,NO64-04,UL,invariant_pass,4,995,0,1,2.0887,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F64-P04-T,F64,F64-P04,treatment,1,89,PAY64-04,CH64-04,NO64-04,UL,invariant_pass,4,899,0,1,2.0824,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F64-P05-B,F64,F64-P05,baseline,1,131,PAY64-05,CH64-05,NO64-05,UL,invariant_pass,4,994,0,1,1.8503,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F64-P05-T,F64,F64-P05,treatment,1,131,PAY64-05,CH64-05,NO64-05,UL,invariant_pass,4,898,0,1,1.8392,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F64-P06-B,F64,F64-P06,baseline,1,197,PAY64-06,CH64-06,NO64-06,UL,invariant_pass,4,994,0,1,1.8644,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F64-P06-T,F64,F64-P06,treatment,1,197,PAY64-06,CH64-06,NO64-06,UL,invariant_pass,4,898,0,1,2.0763,PASS,analytical_component_evaluation,component_proxy,study_not_truth
